Name,Base Price,Dealers,Description
BLV038V,$22.65 ,$18.95 ,3/8 Female NPT Micro Valve
BLV050V,$24.99 ,$20.36 ,1/2 Female NPT Micro Valve
BNIP050SH,$2.73 ,$1.92 ,"Banjo 1/2"" Short Poly Nipple"
BNIP075SH,$2.73 ,$1.89 ,"Banjo 3/4"" poly nipple short"
BNIP100SH,$3.13 ,$2.27 ,"1"" x Close Nipple Poly"
Bolts for Titan hose guide,$0.50 ,$0.50 ,bolt for titan hose guide bracket
BP-K1035HC,"$4,961.30 ","$4,217.06 ",Bandit Poly Chain 10 GPM @3500 PSI with Honda GX800 and Comet 8010 Pump
BPF-2400,$649.00 ,$525.00 ,"Bandit Pro Force 24"" Surface Cleaner w/ Casters"
BSL075-90,$4.50 ,$3.12 ,"Banjo 3/4"" Street El 90 Degree"
BTA283,$27.56 ,$20.55 ,"2"" F Butress x 2 MNPT Poly"
BTEE050,$5.50 ,$3.78 ,"1/2"" Poly Tee"
BTEE075,$5.89 ,$4.39 ,"Banjo 3/4"" poly tee"
BTEE100,$10.00 ,$8.98 ,"1"" Poly Tee Banjo"
BTF050,$14.25 ,$10.50 ,1/2 Bulkhead
BTF075,$14.25 ,$10.50 ,3/4 Bulkhead
BTF100,$15.25 ,$11.41 ,"1"" Bulkhead"
BTF125,$18.50 ,$13.75 ,"1 1/4"" Bulkhead"
BTF150,$24.99 ,$19.91 ,"1 1/2"" Bulkhead"
BTF200,$26.26 ,$19.76 ,"2"" Bulk Head Fitting"
Bullseye,$262.50 ,$185.00 ,Bullseye 5 gallon
BV075SL,$63.45 ,$51.27 ,"3/4"" 3 Way Sideload Valve"
BV100SL,$67.46 ,$51.71 ,"1"" 3 Way Sideload Valve"
BV150,$48.30 ,$38.63 ,1 1/2  Poly Ball Valve
BV75008,$0.50 ,$0.26 ,Viton ORing for Injector
BX-40,$14.71 ,$13.24 ,BX-40 belt
BX34,$12.00 ,$12.00 ,
BX46,$15.75 ,$14.18 ,BX46 - BX-Section Cogged V Belt
C01018A1,$5.20 ,$3.93 ,30 Amp Hot Systems lighted Switch
C3SCA,$649.00 ,$556.97 ,C3 Sealer Cart - Assembled
C3SCB,$399.99 ,$399.99 ,C3 Sealer Cart bare
CKC4220GR1-1/8,"$1,999.99 ","$1,342.25 ","Udor GKC 42/15-GR118 Plunger Pump 
with 1-1/8"" Gearbox (CKC4220GR1-1/8)"
Complete Hose Assembly-Mini Mondo,$160.00 ,$109.00 ,Complete Hose Assembly for Mini Mondo
Complete SS Forged Injector 171,$99.99 ,$74.99 ,"Complete SS Forged Injector with Check Valve, Barb, and QC Fittings 171 5-8 GPM"
Complete SS Forged Injector 172,$99.99 ,$74.99 ,"Complete SS Forged Injector with Check Valve, Barb, and QC Fittings 172 8-10 GPM"
Complete SS Forged injector 173,$99.99 ,$74.99 ,Complete SS forged injector with check valve barb and fittings 173 10+ GPM
CP1325,$3.10 ,$2.20 ,Brass Teejet cap
CP1340,$10.11 ,$9.12 ,"1/2"" NPT Brass Male Nozzle Body Teejet"
CRX208 10002,$276.50 ,$221.20 ,"CRX 208cc engine 3/4"" engine shaft pull start"
CRX225ES,$399.99 ,$319.99 ,CRX 225cc Electric start 9amp rectifier
CRX420 10005,$492.00 ,$418.20 ,"CRX 420cc engine 1"" shaft Pull start 2466102"
CRX420ES,$623.34 ,$561.00 ,"ENGINE, CRX420, 50 ST, 8.6 KW 0000404320 
2466504"
CRX680 100732,"$1,365.00 ","$1,050.00 ","CRX 680cc engine 1"" shaft 20 amp charging system electric start muffler included 2676503P"
CRX680 110059,"$1,365.00 ","$1,050.00 ","CRX 680cc engine 1-1/8"" shaft 20 amp charging system electric start muffler included 2678501P"
CRXOD-16,$19.90 ,$12.00 ,"16"" Oil Drain Hose for CRX680/750 ONLY (See MOD-16 for more options)"
CSS4806K,$50.70 ,$40.53 ,Folding Handle Kit for Sidewalk Solutions 48
CSS4813,$18.90 ,$15.12 ,"3"" Caster for Sidewalk Solutions 48"
CV3-40012,$42.00 ,$33.59 ,"1/2"" high pressure check valve 5800 psi"
CV3-40038,$30.40 ,$24.35 ,"3/8"" check valve 5800psi 6.6 gpm max Brass"
D-H4040HC,"$4,899.99 ","$4,164.95 ",Dragon Hot Water Machine 4 GPM at 4000 PSI
D-HB100,"$4,200.00 ","$3,399.00 ",Dragon HotBox 10 GPM
D-HB100SS,"$4,284.29 ","$3,427.40 ",Dragon Hot Boc 10 GPM Stainless Steel
D-HB40,"$2,800.00 ","$2,279.96 ",Dragon Hi-Flow hotbox 4 gpm
D-HB40AC,"$2,800.00 ","$2,279.96 ",Dragon HotBox 4.0 GPM 120V AC w/GFCI
D-HB50,"$2,800.00 ","$2,279.96 ",Dragon Hot Box 5.5 GPM
D-HB50AC,"$2,800.00 ","$2,279.96 ",Dragon HotBox 5.5 GPM 120V W/GFCI
D-HB80,"$4,000.00 ","$3,200.00 ",Dragon Hi-Flow hotbox 8 gpm max
D-HB80SS,"$4,000.00 ","$3,192.00 ",Dragon Hot Box 8 GPM Stainless Steel
D01-150BLN,$1.40 ,$1.01 ,PonaFlat 10 Discharge Hose
D10119,$29.99 ,$20.00 ,3 Way Brass Unloader Block 3/8 NPT-F Bolt-down 4000 PSI
D10126,$11.99 ,$6.09 ,D10126 3/8 Plug x 1/2 MPT Stainless Steel Quick Connect Fitting
D40015,$22.49 ,$16.99 ,High Pressure Filter 3/8FPT in 3/8MPT out
DCFSCP18Z,$400.00 ,$335.00 ,"GP Hammerhead Surface Cleaner 18"""
DCFSCP20GZ,$450.00 ,$375.00 ,"GP Hammerhead Surface Cleaner 20"""
DCG4000FSC,$78.80 ,$63.00 ,GP Hammerhead Trigger gun
DF10050,$27.00 ,$20.08 ,"GP Clear Bowl 1"" filter"
DFMSS3050041C,"$5,971.00 ",,"Delco CWE series unit  
5gpm @ 3000psi 230V 3 phase."
DHRA50300,$300.00 ,$275.00 ,"General Pump 12"" Hose reel GP"
DHRA50450,$335.00 ,$290.00 ,"General pump 18"" hose reels GP"
Discount,$0.00 ,$0.00 ,Online Discount for Quantity
DN10 High Flow Swivel Assembly,$125.00 ,$94.51 ,DN-10 Ball Valve & High Flow Mosmatic Swivel (32.852) Assembly w/ QCs
DN10 Swivel Assembly,$115.00 ,$86.44 ,DN-10 Ball Valve & Mosmatic Swivel (32.564) Assembly w/ QCs
DN15 High Flow Swivel Assembly,$150.00 ,$108.00 ,DN-15 Ball Valve & High Flow Mosmatic Swivel (32.864) Assembly w/ QCs
DS Mounting Plate,$29.99 ,$24.99 ,Aluminum Downstream Mounting Plate
DST 2 tip Module,$32.50 ,$25.50 ,Davis Shooter 2 Nozzle holder bare (INT in DST out)
DST 4GPM,$28.99 ,$20.50 ,Davis Shooter Tip 4GPM
DST 8GPM,$29.99 ,$22.50 ,Davis Shooter Tip 8GPM
DTF-050,$19.99 ,$13.99 ,"1-1/4"" Drop Tube Filter w/ 1/2"" Bushing"
DTF-075,$19.99 ,$13.99 ,"1-1/4"" Drop Tube Filter w/ 3/4"" Bushing"
DTF-100,$19.99 ,$13.99 ,"1-1/4"" Drop Tube Filter w/ 1"" Bushing"
EB4-3V3.35,$41.90 ,$33.54 ,"4/3V3.35SH 3.35"" OD 4 GROOVE SHEAVE"
EB4042HV-20,"$2,150.00 ","$1,650.00 ",PWC - Eagle Vbelt Gas GX390 Honda/Viper 4gpm 4000psi
EC410,$22.00 ,$16.00 ,Lighted Rocker Switch 110v Red Lens
EP1512S17,$499.99 ,$399.99 ,Special Order pump GP 2.6gpm @ 3000psi
ESK016,$65.00 ,$42.50 ,"Exhaust Stack Kit for PP4425 16"" Coil/Tanks"
EV22A,,,GP EV22A 64 Series 15.3GPM @ 1450RPM
EZ BLEND-3P,$105.00 ,$75.00 ,"EZ BLEND 3-Port Mixing Block w/ Three (3) 1"" Inlet & Two (2) 1"" Outlet/Bypass Ports"
EZ BLEND-4P,$115.00 ,$85.00 ,"EZ BLEND 4-Port Mixing Block w/ Four (4) 1"" Inlet & Two (2) 1"" Outlet/Bypass Ports"
EZ4040G,$452.00 ,$314.99 ,GENERAL PUMP EZ4040G 4000PSI 4GPM BARE PUMP
FS5-200BLC-BTF,$6.22 ,$5.60 ,"Tundra 2"" Crush Proof Hose (per ft)"
FS5-200BLC-RL,$579.00 ,$393.34 ,"Tundra 2"" Crush Proof Hose - 100ft Roll"
FT783112,$22.50 ,$17.99 ,King Nipple 3/4 MPT x 1-1/2 Barb
FT783113,$32.38 ,$25.90 ,"AR King Nipple 1"" M BSP x  2"" barb"
FTD-KIT,$199.00 ,$165.00 ,Fits Honda GX and Briggs & Stratton XR Single cylinder engines
FUEL-025,$2.25 ,$1.58 ,"1/4"" fuel line"
G3916351,$10.50 ,$7.88 ,12v rocker switch Carling 10C587 V1D1
G6032752,$10.50 ,$7.34 ,"3"" caster with 3/8"" stem"
GA-1G,$23.60 ,$16.50 ,Gold Assassin 1 Gal
GA-1GCS,$92.40 ,$70.00 ,Case of Gold Assassin 1 Gal
GA-55K,$600.00 ,$315.00 ,Gold Assassin 55 Gal Kit
GA-5G,$94.50 ,$75.00 ,Gold Assassin 5 Gal
GF240,$275.30 ,$248.99 ,Ground force cover aluminum
GF503,$130.50 ,$112.50 ,Ground Force replacement Brush Skirt
GF504-2,$98.38 ,$82.44 ,"Ground Force 2 tip spray bar 24"""
GF504-4,$117.50 ,$99.91 ,"Ground Force 4 tip spray bar 24"""
GF505,$24.49 ,$22.04 ,Whisper wash Ground Force Hinge Block
GMR AR 11GPM B24,"$1,336.40 ","$1,002.27 ","AR 11gpm XWL41.21N and PA B24 Gearbox Assembly for 1-1/8"" shaft Motors GX690"
GMR AR 11GPM B24P,"$1,316.00 ",$986.40 ,"AR 11gpm XWL41.20 and PA B24P Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR AR 11GPM B31,"$1,415.80 ","$1,061.83 ","AR 11gpm XWL41.21N and PA B31 Gearbox Assembly for 1-1/8"" shaft Motors iGX800"
GMR AR 4GPM B18,$850.00 ,$637.09 ,"AR 4gpm RG15.28 pump and B18 Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR AR 5.5GPM B18,$853.00 ,$647.89 ,"AR 5.5GPM RG21.25 Pump and B18 Gearbox Assembly for 1"" shaft Motors GX390 CRX420 GX630 Predator"
GMR AR 8GPM B24,"$1,137.90 ",$853.39 ,"AR 8gpm XWAM8G35 pump and B24 Gearbox Assembly for 1-1/8"" shaft Motors GX690 IGX800"
GMR AR 8GPM B24P,"$1,084.90 ",$813.65 ,"AR 8gpm XWAM8G35 pump and B24P Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR COMET 10GPM B31,"$1,403.00 ","$1,051.39 ","Comet 10gpm PS8010 TW pump and PA B31 Gearbox Assembly for 1-1/8"" shaft Motor IGX800"
GMR COMET 4GPM B18,$935.00 ,$700.88 ,"Comet 4gpm RW4040 pump and PA B18 Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR COMET 5.5GPM B18,$956.00 ,$715.05 ,"Comet 5.5gpm RW5535 pump and PA B18 Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR COMET 8GPM B24,"$1,352.00 ","$1,006.18 ","Comet 8gpm PS8010 TW pump and PA B24 Gearbox Assembly for 1-1/8"" shaft Motor GX690"
GMR COMET 8GPM B24P,"$1,342.00 ","$1,006.22 ","Comet 8gpm PS8010 TW pump and PA B24P Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR COMET 8GPM B31,"$1,402.00 ","$1,051.39 ","Comet 8gpm PS8010 TW pump and PA B31 Gearbox Assembly for 1-1/8"" shaft Motor IGX800"
GMR GP 10GPM B24,"$1,501.00 ","$1,123.98 ","GP 10gpm TSF2221 pump and PA B24 Gearbox Assembly for 1-1/8"" shaft Motors GX690"
GMR GP 10GPM B24P,"$1,481.00 ","$1,109.66 ","GP 10gpm TSF2221 pump and PA B24P Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR GP 10GPM B31,"$1,555.90 ","$1,166.93 ","GP 10gpm TSF2221 pump and PA B31 Gearbox Assembly for 1-1/8"" shaft Motors IGX800"
GMR GP 12GPM B24,"$1,575.00 ","$1,181.25 ","GP 12gpm TSF2421 pump and PA B24 Gearbox Assembly for 1-1/8"" shaft Motors GX690"
GMR GP 12GPM B24P,"$1,556.00 ","$1,166.93 ","GP 12gpm TSF2421 pump and PA B24P Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR GP 12GPM B31,"$1,632.30 ","$1,224.20 ","GP 12gpm TSF2421 pump and PA B31 Gearbox Assembly for 1-1/8"" shaft Motors IGX800"
GMR GP 4GPM B18,$939.00 ,$700.88 ,"GP 4gpm TSS1511 pump and PA B18 Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR GP 5.5GPM B18,$949.00 ,$712.07 ,"GP 5.5gpm TSS1021 pump and PA B18 Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR GP 8GPM B24,"$1,461.00 ","$1,088.18 ","GP 8gpm TSF2021 pump and PA B24 Gearbox Assembly for 1-1/8"" shaft Motors GX690"
GMR GP 8GPM B24P,"$1,451.00 ","$1,088.18 ","GP 8gpm TSF2021 pump and PA B24P Gearbox Assembly for 1"" shaft Motors GX390 GX630 Predator"
GMR GP 8GPM B31,"$1,527.30 ","$1,145.45 ","GP 8gpm TSF2021 pump and PA B31 Gearbox Assembly for 1-1/8"" shaft Motors iGX800"
GMR-EV22A,"$3,775.00 ","$2,927.75 ",General Pump 16GPM EV22A Pump & PA B40 Gearbox Assembly
GPE-038-300,$1.99 ,$1.50 ,3-8 300PSI EPDM GEN PURPOSE BYPASS HOSE
Gutter Tool Bundle,$95.00 ,$65.00 ,Gutter Tool Bundle
GX160UT2QX2,$400.00 ,$370.00 ,Honda GX160 Engine Manual Start
GX160UT2QXE2,$749.99 ,$675.00 ,Honda GX160 Engine Electric Start
GX200UT2QX2,$447.30 ,$402.57 ,Honda GX200 Manual Start
GX200UT2QXE2,$718.20 ,$641.25 ,Honda GX200 Engine Electric Start 3A
GX390OD-16,$19.90 ,$12.00 ,"16"" Oil Drain Hose for GX390 ONLY (See MOD-16 for more options)"
GX390QAE2,"$1,097.30 ",$987.53 ,Honda GX390 Electric Start w/3 Amp Charging system
GX390UT2XQA2,$799.00 ,$703.35 ,GX390 Motor Manual Start
GX390UT2XQNR2,"$1,152.00 ",$979.20 ,GX 390 Engine w/18Amp charging system
GX630RHQZB3,"$1,850.00 ","$1,589.00 ",VTwin Honda 630
GX690RHTAF,"$2,190.00 ","$1,971.00 ",Honda GX 690 1 1/8'' shaft 17A charg
GX690RHTAPP,"$2,146.50 ","$1,931.85 ",Honda GX690 with 26Amp Charging system
GX690RHTXA2,"$1,934.10 ","$1,740.72 ",GX690 w 17Amp CHarging system and low oil alert
GX800IRHTAPP,"$2,524.81 ","$2,211.81 ",IGX 800 w/ 26Amp Charging System Bare motor
GX800IRHTXA2,"$2,200.00 ","$2,000.00 ",GX800IRHTXA2 IGX800
H500,"$3,799.00 ","$3,399.00 ",Whisper Wash Lil Hippo 5'
H600,"$3,999.00 ","$3,599.00 ",Whisper Wash Hippo 6'
H800,"$4,799.00 ","$4,299.00 ",Whisper Wash Big Hippo 8'
HB038-050,$1.80 ,$1.29 ,"3/8 Mpt x 1/2"" Hose Barb"
HB100-075,$3.00 ,$2.12 ,"1"" Mpt x 3/4"" Hose Barb"
HB125-075,$2.10 ,$1.47 ,"1 1/4 Mpt x 3/4"" Hose Barb"
HB125-150,$4.80 ,$3.37 ,"1 1/4"" Mpt x  1 1/2"" Hose Barb"
HBS12V60,"$2,800.00 ","$2,380.01 ","P/W Assy, H/W, Sta., HotBox, OF 12V, 6 GPM/UP To 4000 PSI"
HBS12V80,"$3,899.00 ","$3,200.00 ","P/W Assy, H/W, Sta., HotBox, OF 12V, 8 GPM/UP To 4000 PSI"
HD Machine Stack,$625.00 ,$472.50 ,Aluminium Machine Stack Kit ID 36x16x25 OD 39x16x27 33LBS
HF-AL-BG,$179.00 ,$143.20 ,Big Guy Hydro Flow Spray Bar with Aluminum Ends
HF-AL-CL,$139.00 ,$111.12 ,Classic Hydro Flow Spray Bar with Aluminum Ends
HF-AL-ENDS,$79.00 ,$63.20 ,Aluminum Ends Only (pair)
HF-AL-GF,$169.00 ,$135.20 ,Ground Force/Aqua Pro Hydro Flow Spray Bar with Aluminum Ends
HF-AL-M,$189.00 ,$151.20 ,Mondo Hydro Flow Spray Bar with Aluminum Ends
HF-AL-MM,$159.00 ,$127.20 ,Mini Mondo Hydro Flow Spray Bar with Aluminum Ends
HF-AL-UC16,$129.00 ,$103.20 ,Ultra Clean 16 Hydro FlowSpray Bar with Aluminum Ends
HF-SS-BG,$239.00 ,$191.20 ,Big Guy Hydro Flow Spray Bar with Stainless Steel Ends
HF-SS-CL,$199.00 ,$159.20 ,Classic Hydro Flow Spray Bar with Stainless Steel Ends
HF-SS-ENDS,$129.00 ,$103.20 ,Stainless Steel Ends Only (pair)
HF-SS-GF,$229.00 ,$183.20 ,Ground Force/Aqua Pro Hydro Flow Spray Bar with Stainless Steel Ends
HF-SS-M,$249.00 ,$199.40 ,Mondo Hydro Flow Spray Bar with Stainless Steel Ends
HF-SS-MM,$219.00 ,$175.20 ,Mini Mondo Hydro Flow Spray Bar with Stainless Steel Ends
HF-SS-UC16,$189.00 ,$151.20 ,Ultra Clean 16 Hydro Flow Spray Bar with Stainless Steel Ends
HFQ-SP-BG,$399.00 ,$339.15 ,Xforce Stainless Steel Performance 4 tip bar Big Guy
HFQ-SP-CL,$359.00 ,$305.15 ,Xforce Stainless Steel Performance 4 tip bar Ultra Clean 19 Classic 19
HFQ-SP-GF,$369.00 ,$310.30 ,Xforce Stainless Steel Performance 4 tip bar Ground Force Little Big Guy
HFQ-SP-MM,$359.00 ,$305.15 ,Xforce Stainless Steel Performance 4 tip bar Mini Mondo
HFQ-SP-UC,$359.00 ,$305.15 ,Xforce Stainless Steel Performance 4 tip bar Ultra Clean 16
HNBGH76,$18.99 ,$11.25 ,3/4  Hose ID Complete GTH Coupling
HOS200-072,$35.00 ,$18.38 ,Whip line 6' 4000 psi black hose 3/8
HOS200-096,$40.00 ,$22.05 ,Whip line 8' 4000 psi black hose 3/8
HOS535/6MP,$283.50 ,$226.79 ,"100' Black 4000 PSI 1/2"" 2 wire hose"
HPSKID,$599.00 ,$399.00 ,Aluminum Skid - Large
HQF-SP-M,$369.00 ,$310.30 ,Xforce Stainless Steel Performance 4 tip bar Mondo
HR-AL300 2178,$405.00 ,$324.99 ,"Bandit Hose Reel 12"" Aluminum full frame"
HR-AL450 2669,$455.00 ,$354.99 ,"Bandit Hose Reel 18"""
HV-1,$39.99 ,$30.99 ,"1"" hudson float valve"
HVTOD-18,$19.90 ,$12.00 ,"18"" Oil Drain Hose for Honda V-Twin Motors ONLY (See MOD-16 for more options)"
HW-F13,$181.82 ,$145.45 ,ALUMINUM BELT DRIVE SKID FOR USE WITH GX390 ENGINES
HW-LGRAIL,$11.00 ,$8.50 ,Pump Rail
HW4013HC,"$4,899.99 ","$4,299.99 ","4,000 PSI - 4.0 GPM Hot Water Pressure Washer with Honda GX390 Engine and Comet Triplex Pump"
IBVT-112,$17.80 ,$12.00 ,1 1/2'' PVC ball valve
IBVT-2,$19.00 ,$16.00 ,"2"" PVC Ball Valve"
Injector Assembly 1.8,$34.63 ,$21.38 ,1.8mm Chemical Injector (100774) w/ SS QC's
Injector Assembly 2.1,$34.63 ,$21.38 ,2.1mm Chemical Injector (100775) w/ SS QC's
Injector Assembly 2.3,$34.63 ,$21.38 ,2.3mm Chemical Injector (100776) w/ SS QC's
Injector Assembly 2.3-050,$47.89 ,$30.56 ,"2.3mm Chemical Injector (100776) w/ 1/2"" SS QC's"
Injector Bypass 1.8,$136.00 ,$99.99 ,Injector Bypass for 2-3 GPM PW
Injector Bypass 2.1,$136.00 ,$99.99 ,Injector Bypass for 3-6 GPM PW
Injector Bypass 2.3,$136.00 ,$99.99 ,Injector Bypass for 5-8 GPM PW
Injector Bypass 2.3-050,$159.99 ,$129.99 ,"1/2"" Injector Bypass for 8+ GPM PW"
Injector Bypass B-1.8,$169.00 ,$129.00 ,Injector Bypass for 2-3 GPM PW w/ 3-Way Brass Unloader Blocks
Injector Bypass B-2.1,$169.00 ,$129.00 ,Injector Bypass for 3-5 GPM PW w/ 3-Way Brass Unloader Blocks
Injector Bypass B-2.3,$169.00 ,$129.00 ,Injector Bypass for 5-8 GPM PW w/ 3-Way Brass Unloader Blocks
Injector Check Valve Assembly,$52.50 ,$39.90 ,Injector Check Valve Assembly
JR-TB-038,$99.99 ,$75.00 ,"Jeff Robertson 3/8"" Twinning block 
3/8"" twin input with single half inch output and 1/4"" mounting holes."
JR-TB-050,$99.99 ,$75.00 ,"Jeff Robertson 1/2"" Twinning block 
Half inch twin input with single half inch output and 5/16"" mounting holes."
K172,$154.60 ,$131.43 ,GP Kit 172 Packing seals for TSF 2221
K181,$134.70 ,$114.52 ,GP Kit 181 Seals packing for TSF 2421
K269,$69.92 ,$52.99 ,K269 Kit 269 EP series Valve kit
K273,$84.99 ,$64.99 ,K273 Kit 273 EP series Seal kit
KCA080,$629.99 ,$489.99 ,Pressure Pro Poly Chain Cart
KIT 174,$199.99 ,$152.36 ,KIT 174 Seal kit
Kit 2741,$89.70 ,$67.30 ,Packing Kit AR XMV Pump
KR1A12,$448.20 ,$413.72 ,"King 12” Manual Aluminum full frame Reel with 1/2"" stainless manifold"
KR1A12E,$777.00 ,$717.23 ,"King 12"" Electric Aluminum full frame Reel with 1/2"" stainless manifold"
KR1A18,$478.20 ,$441.42 ,"King 18"" Manual Aluminum full frame Reel with 1/2"" stainless manifold"
KR1A18E,$819.00 ,$756.00 ,"King 18"" Electric Aluminum full frame Reel with 1/2"" stainless manifold"
KR1A22,$508.20 ,$469.11 ,"King 22"" Manual Aluminum full frame Reel with 1/2"" stainless manifold"
KR1A22E,$829.00 ,$783.69 ,"King 22"" Electric Aluminum full frame Reel with 1/2"" stainless manifold"
KR3A12,$778.20 ,$718.34 ,"Kings 12"" Aluminum Manual Reel w/ 1"" SS Manifold"
KR3A12E,"$1,095.00 ","$1,010.77 ","Kings 12"" Aluminum Electric Reel w/ 1"" SS Manifold"
KR3A18,$808.20 ,$746.03 ,"Kings 18"" Aluminum Manual Reel w/ 1"" SS Manifold"
KR3A18E,"$1,137.00 ","$1,049.54 ","Kings 18"" Aluminum Electric Reel w/ 1"" SS Manifold"
KR3A28E,"$1,197.99 ","$1,149.00 ","Kings 28"" Aluminum Electric Reel w/ 1"" SS Manifold"
KRHG12,$263.08 ,$210.46 ,"Kings 12"" Hose Reel Guide"
KRHG18,$301.00 ,$218.77 ,"Hose Guide for King 18"" Reels"
KRHG22,$246.00 ,$229.00 ,"Kings 22"" Hose Reel Guide"
KRPT001,$62.00 ,$55.80 ,Kings Reel Frame Side Plate- Aluminum
KRPT011,$65.10 ,$58.59 ,Kings Hose Reel Side Disc - Aluminum
KRPT028KIT,$49.50 ,$39.60 ,Pinlock Assembly - Titan & Kings Hose Reels
LBG2400-2,"$1,169.99 ",$969.99 ,Little Big Guy 24 in Whisper Wash w/ 2 tip bar
LBG2400-4,"$1,199.99 ",$999.99 ,Little Big Guy 24 in Whisper Wash w/ 4 tip bar
LFP152421D,$69.99 ,$56.00 ,1 GPM FloJet 12V Pump
Little Guy,$591.45 ,$502.71 ,"Little Guy 13"" surface cleaner  Whisper Wash"
LV050SLV,$29.15 ,$26.40 ,"Banjo 3 way 1/2"" micro valve LST1300D"
M127,$156.24 ,$139.25 ,Mondo Replacement Brush Skirt
M28 Bar,$94.50 ,$75.59 ,"28"" Bar for Big Guy Steel"
M400-HFAL,"$2,249.99 ","$1,899.99 ","Mini Mondo 31"" Whisper Wash"
M5-DST Combo 3-7,$145.00 ,$116.00 ,"M5DS twist with Davis Shooter Tip installed in DST Module for 3-7gpm machines 
"
M5-DST Combo 7-12,$145.00 ,$116.00 ,"M5DS twist with Davis Shooter Tip installed in DST Module for 7-12gpm machines 
"
M500,"$2,499.99 ","$2,149.99 ","Whisper Wash Mondo Force 48"" surface cleaner"
M5635,$145.78 ,$123.80 ,Mondo 2 tip spray Bar
M5636,$750.00 ,$699.99 ,Whisper Wash Mondo Bare Cover  49”x 25”
M5DS Kit 3-7,$84.00 ,$63.80 ,Xjet M5 Twist Nozzle - 3-7 GPM
M5DS Kit 7-12,$84.00 ,$63.80 ,Xjet M5 Twist Nozzle - 7-12 GPM
MAX3600-2,"$1,399.99 ","$1,299.99 ","36"" Maxima Surface Cleaner w/ 2-bar"
MAX3600-4,"$1,449.99 ","$1,349.99 ","36"" Maxima Surface Cleaner w/ 4-bar"
max627,$141.10 ,$119.94 ,Whisper Wash Maxima Replacement Brush Skirt
MAX635-2,$120.58 ,$103.30 ,Maxima 2 tip spray bar
MAX635-4,$133.38 ,$114.30 ,Maxima 4 tip spray bar
MBD-1030CG,"$3,990.00 ","$3,283.84 ",Manatee Belt Drive 10GPM @ 3000PSI w/ CRX680 & GP TSF2221 Pump
MBD-8035CG,"$3,780.00 ","$3,112.99 ",Manatee Belt Drive 8GPM @ 3500PSI w/ CRX680 & GP TSF2021 Pump
MDD-3025CC,"$1,049.00 ",$849.00 ,Manatee Direct Drive 3GPM @ 2500PSI on Cart w/ CRX208 & Comet LWD3025 Pump
MDD-3025HC,"$1,379.00 ","$1,172.15 ",Manatee Direct Drive 3GPM @ 2500PSI on Cart w/ GX200 & Comet LWD3025 Pump
MDD-4040CA,"$1,365.00 ","$1,160.25 ",Manatee Direct Drive 4GPM @ 4000PSI on Cart w/ CRX420 & AR RRV4G40 Pump
MDD-4040CC,"$1,365.00 ","$1,150.00 ",Manatee Direct Drive 4GPM @ 4000PSI on Cart w/ CRX420 Motor & Comet ZWD4040 Pump
MDD-4040CG,"$1,365.00 ","$1,150.00 ",Manatee Direct Drive 4GPM @ 4000PSI on Cart w/ CRX420 Motor & GP EZ4040G Pump
MDD-4040HA,"$1,599.00 ","$1,383.38 ",Manatee Direct Drive 4GPM @ 4000PSI on Cart w/ Honda GX390 & AR RRV4G40 Pump
MDD-4040HC,"$1,599.99 ","$1,383.38 ",Manatee Direct Drive 4GPM @ 4000PSI on Cart w/ Honda GX390 & Comet ZWD4040 Pump
MDD-4040HG,"$1,627.50 ","$1,383.38 ",Manatee Direct Drive 4GPM @ 400PSI on Cart w/ GX390 & General EZ4040 Pump
MDD-5030CA,"$1,399.00 ","$1,050.00 ",Manatee Direct Drive 5GPM @ 3000PSI on Cart w/ CRX420 & AR RRV5G30 Pump
MDD-5030HA,"$1,599.00 ","$1,299.00 ",Manatee Direct Drive 5GPM @ 3000PSI on Cart w/ Honda GX390 & AR RRV5G30 Pump
MGD PS Kit,$18.00 ,$13.00 ,MGD Pump Support Kit
MGD-1030CA,"$3,750.00 ","$2,887.50 ",Manatee Gear Drive 10GPM @ 3000PSI w/ CRX750 & AR XWL41.21N Pump
MGD-1030CA-PFS,"$3,850.00 ","$2,962.50 ",Manatee Gear Drive 10GPM @ 3000PSI w/ CRX750 & AR XWL41.21N Pump (Pulsar Unloader)
MGD-1030CC,"$3,850.00 ","$2,975.00 ",Manatee Gear Drive 10GPM @ 3000PSI w/ CRX750 & Comet TW8036 Pump
MGD-1030CC-PFS,"$3,950.00 ","$3,050.00 ",Manatee Gear Drive 10GPM @ 3000PSI w/ CRX750 & Comet TW8036 Pump (Pulsar Unloader)
MGD-1030CG,"$3,900.00 ","$3,000.00 ",Manatee Gear Drive 10GPM @ 3000PSI w/ CRX750 & GP TSF2221 Pump
