vendor,sku,vendor_code,item_name,image_relative_path,image_absolute_path,match_type,source_folder,details
MPWSR,V-CASTOR,V-CASTOR,Surface cleaner castor kit 4 parts.,Images\Manatee images\Surface cleaner castor kit 4 parts..jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Surface cleaner castor kit 4 parts..jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Surface cleaner castor kit 4 parts..
MPWSR,V-DECK,V-DECK,Viper 20'' surface cleaner repalacement deck plastic cover ADV,Images\Manatee images\Viper 20'' surface cleaner repalacement deck plastic cover ADV.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Viper 20'' surface cleaner repalacement deck plastic cover ADV.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Viper 20'' surface cleaner repalacement deck plastic cover ADV.
MPWSR,V-SC20BRUSH,V-SC20BRUSH,Viper 20'' surface cleaner brush,Images\Manatee images\Viper 20'' surface cleaner brush.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Viper 20'' surface cleaner brush.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Viper 20'' surface cleaner brush.
MPWSR,V-SWIVEL,V-SWIVEL,Viper Advantage surface cleaner swivel with grease fitting,Images\Manatee images\Replacement Rotary Head For 16 To 24 SURFACE CLEANER Swivel.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Replacement Rotary Head For 16 To 24 SURFACE CLEANER Swivel.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from Replacement Rotary Head For 16"" To 24"" SURFACE CLEANER Swivel."
MPWSR,V40006,v40006,Black Chemical Strainer,Images\Manatee images\Black Chemical Strainer Filter 14.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Black Chemical Strainer Filter 14.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Black Chemical Strainer Filter 1/4.
MPWSR,VHP51,VHP51,"26.4GPM 8000PSI Unloader 194F 1/2"" 2 bypassports",Images\Manatee images\26.4GPM 8000PSI Unloader 194F 12 2 bypassports.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\26.4GPM 8000PSI Unloader 194F 12 2 bypassports.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 26.4GPM 8000PSI Unloader 194F 1/2"" 2 bypassports."
MPWSR,VRT3-310EZ,VRT3-310EZ,VRT-3 Unloader w/built-in EZ start 8.0gpm 4500PSI MAX,Images\Manatee images\VRT3-310EZ Black Spring Unloader.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\VRT3-310EZ Black Spring Unloader.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from VRT3-310EZ Black Spring Unloader.
MPWSR,WBH100,WBH100,"1"" Bulk head fitting Hypro",Images\Manatee images\1 Bulk head fitting Hypro.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\1 Bulk head fitting Hypro.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 1"" Bulk head fitting Hypro."
MPWSR,WGF2400-2HFAL,WGF2400-2HFAL,"Ground Force 24"" w/ 2 tip bar",Images\Manatee images\Whisper Wash Ground Force 24 inch Surface Cleaner.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Ground Force 24 inch Surface Cleaner.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Ground Force 24 inch Surface Cleaner.
MPWSR,WHK-101SBC,WHK-101SBC,8' Power Flo Wiring Harness,Images\Manatee images\WHK-101SBC 8' Wire Harness for 12V Pumps.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\WHK-101SBC 8' Wire Harness for 12V Pumps.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from WHK-101SBC 8' Wire Harness for 12V Pumps.
MPWSR,WWNOBASSEMBLY,WW Nob Assembly,Nob assembly for ground force Folding handle,Images\Manatee images\Nob assembly for ground force Folding handle.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Nob assembly for ground force Folding handle.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Nob assembly for ground force Folding handle.
MPWSR,WW110,WW110,Whisper Wash Handle Top and Bottom Aluminum,Images\Manatee images\Whisper Wash Handle Top and Bottom Aluminum.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Handle Top and Bottom Aluminum.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Handle Top and Bottom Aluminum.
MPWSR,WW122,WW122,Handle Base Bracket for classic,Images\Manatee images\Handle Base Bracket for classic.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Handle Base Bracket for classic.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Handle Base Bracket for classic.
MPWSR,WW125,WW125,Whisper Wash Brush Rivet,Images\Manatee images\Whisper Wash Brush Rivet.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Brush Rivet.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Brush Rivet.
MPWSR,WW126,WW126,Whisper Wash Brush Clip,Images\Manatee images\Whisper Wash Brush Clip.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Brush Clip.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Brush Clip.
MPWSR,WW127,WW127,Whisper Wash Surface Cleaner Brush classic skirt,Images\Manatee images\Whisper Wash Classic Brush Skirt.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Classic Brush Skirt.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Classic Brush / Skirt.
MPWSR,WW130,WW130,Whisper Wash static o-ring,Images\Manatee images\Whisper Wash static o-ring.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash static o-ring.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash static o-ring.
MPWSR,WW133,WW133,Screws/Nylock each (handle mounts to cover- 8) whisper wash,Images\Manatee images\ScrewsNylock each (handle mounts to cover- 8) whisper wash.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\ScrewsNylock each (handle mounts to cover- 8) whisper wash.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Screws/Nylock each (handle mounts to cover- 8) whisper wash.
MPWSR,WW136,WW136,Whisper Wash Rotor Shaft,Images\Manatee images\Whisper Wash Rotor Shaft.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Rotor Shaft.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Rotor Shaft.
MPWSR,WW2000-2HFAL,WW2000-2HFAL,"Whisper Wash Classic 19"" 2 tip bar",Images\Manatee images\Whisper Wash Classic Surface Cleaner WW2000.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Classic Surface Cleaner WW2000.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Classic Surface Cleaner WW2000.
MPWSR,WW2000-B-2HFAL,WW2000-B-2HFAL,"Whisper Wash Classic 19"" 2 tip bar Blue",Images\Manatee images\Whisper Wash Classic Surface Cleaner WW2000.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Classic Surface Cleaner WW2000.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Classic Surface Cleaner WW2000.
MPWSR,WW300-4,WW300-4,Whisper Wash Classic 4 tip Replacement spray bar,Images\Manatee images\Whisper Wash Classic 19 Bar Ultra Clean 19 Bar.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Classic 19 Bar Ultra Clean 19 Bar.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Classic 19 Bar | Ultra Clean 19 Bar.
MPWSR,WW3000-B-2,WW3000-B-2,Whisper Wash Extreme 19 BLUE w/2 tip infinity bar with SS ends,Images\Manatee images\Whisper Wash Classic Extreme Blue Surface Cleaner.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Classic Extreme Blue Surface Cleaner.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Classic Extreme Blue Surface Cleaner.
MPWSR,WW3000-O-2,WW3000-O-2,Whisper Wash Extreme 19 ORANGE w/2 tip infinity bar with SS ends,Images\Manatee images\Whisper Wash Classic Extreme Orange Surface Cleaner.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Classic Extreme Orange Surface Cleaner.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Classic Extreme Orange Surface Cleaner.
MPWSR,WW301-2502,WW301-2502,1/4 Meg Spray Tip w/ Vane - 2502,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-25025,WW301-25025,1/4 Meg Spray Tip w/ Vane - 25025,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-2503,WW301-2503,1/4 Meg Spray Tip w/ Vane - 2503,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-25035,WW301-25035,1/4 Meg Spray Tip w/ Vane - 25035,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-2504,WW301-2504,1/4 Meg Spray Tip w/ Vane - 2504,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-25045,WW301-25045,1/4 Meg Spray Tip w/ Vane - 25045,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-2505,WW301-2505,1/4 Meg Spray Tip w/ Vane - 2505,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-25055,WW301-25055,1/4 Meg Spray Tip w/ Vane - 25055,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-2506,WW301-2506,1/4 Meg Spray Tip w/ Vane - 2506,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW301-4003,WW301-4003,1/4 Meg Spray Tip w/ Vane - 4003,Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 Meg SS Spray Tip w Vane.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 Meg SS Spray Tip w/ Vane.
MPWSR,WW3109,WW3109,Big Guy Handle Left Side (Curved Side),Images\Manatee images\Big Guy Handle Left Side (Curved Side).jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Big Guy Handle Left Side (Curved Side).jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Big Guy Handle Left Side (Curved Side).
MPWSR,WW311,WW311,Whisper Wash Surface Cleaner Rebuild Kit for WW312 Swivel replacement cartrige minor,Images\Manatee images\Whisper Wash Major Swivel Repair Kit.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Major Swivel Repair Kit.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Major Swivel Repair Kit.
MPWSR,WW3110,WW3110,Big Guy Axle Assembley,Images\Manatee images\Big Guy Axle Assembley.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Big Guy Axle Assembley.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Big Guy Axle Assembley.
MPWSR,WW3111-NF2,WW3111-NF2,Big Guy No Flat Tire,Images\Manatee images\Whisper Wash Big Guy Wheel.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Big Guy Wheel.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Big Guy Wheel.
MPWSR,WW3115,WW3115,"4"" Caster for Big Guy",Images\Manatee images\4 Caster for Big Guy.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\4 Caster for Big Guy.jpg,manatee_exact_name,Manatee images,"Matched local image on exact normalized name from 4"" Caster for Big Guy."
MPWSR,WW3116,WW3116,Whisper Wash brush clip rivet set,Images\Manatee images\Whisper Wash RivetClip Set.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash RivetClip Set.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Rivet/Clip Set.
MPWSR,WW3117,WW3117,Whisper Wash Big Guy replacement brush,Images\Manatee images\Whisper Wash Big Guy Replacement Brush.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Big Guy Replacement Brush.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Big Guy replacement brush.
MPWSR,WW312,WW312,Whisper Wash Surface Cleaner Complete Cannister Green Swivel,Images\Manatee images\Whisper Wash Replacement Swivel.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Replacement Swivel.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Replacement Swivel.
MPWSR,WW315,ww315,Whisper Wash Surface Cleaner Seal Kit for WW312 Swivel Seal Kit,Images\Manatee images\Whisper Wash Swivel Minor Repair Kit.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Whisper Wash Swivel Minor Repair Kit.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Whisper Wash Swivel Minor Repair Kit.
MPWSR,WW5413,WW5413,Wheel Bracket for Mondo,Images\Manatee images\Wheel Bracket for Mondo.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Wheel Bracket for Mondo.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Wheel Bracket for Mondo.
MPWSR,X001RRJENZ,X001RRJENZ,Wireless remote With key fob x2,Images\Manatee images\Wireless remote With key fob x2.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Wireless remote With key fob x2.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Wireless remote With key fob x2.
MPWSR,XJETPAILXPSA,Xjet Pail XPSA,X-Jet Pail,Images\Manatee images\XJet Pail.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\XJet Pail.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from X-Jet Pail.
MPWSR,XJETM5-07K,XJETM5-07K,Xjet M 5 Kit #7 2-2.5gpm,Images\Manatee images\XJet M5 End of the Line Injection System.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\XJet M5 End of the Line Injection System.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from XJet M5 End of the Line Injection System.
MPWSR,XJETM5-09K,XJETM5-09K,Xjet M 5 Kit #9 2.5 to 3 GPM,Images\Manatee images\XJet M5 End of the Line Injection System.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\XJet M5 End of the Line Injection System.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from XJet M5 End of the Line Injection System.
MPWSR,XJETM5-13K,XJETM5-13K,XJet M5 Kit #13 PSI 4-6 GPM,Images\Manatee images\XJet M5 End of the Line Injection System.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\XJet M5 End of the Line Injection System.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from XJet M5 End of the Line Injection System.
MPWSR,XJETM5-16K,XJETM5-16K,"XJet m5 End of the line Injection System | ""Machine GPM"":""#16 5-6.5GPM""",Images\Manatee images\XJet M5 End of the Line Injection System.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\XJet M5 End of the Line Injection System.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from XJet M5 End of the Line Injection System.
MPWSR,XJETM5-20K,XJETM5-20K,XJet M5 Kit #20 8+ GPM,Images\Manatee images\XJet M5 End of the Line Injection System.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\XJet M5 End of the Line Injection System.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from XJet M5 End of the Line Injection System.
MPWSR,XJETM5-25K,XJETM5-25K,X-Jet M5 Kit #25 8.5 GPM+,Images\Manatee images\XJet M5 End of the Line Injection System.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\XJet M5 End of the Line Injection System.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from XJet M5 End of the Line Injection System.
MPWSR,XM5RVN,XM5RVN,"M5 Replacement Variable Nozzle*Replaceable but be advised nozzle is machined on to X-Jet body for proper vertical fan orientation. With replacement by hand, orientation of fan can not be guaranteed.",Images\Manatee images\M5 Replacement Variable Nozzle.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\M5 Replacement Variable Nozzle.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from M5 Replacement Variable Nozzle.
MPWSR,XWL41.21N,XWL41.21N,"XWL41.21N AR 10.8 gpm, 3,000 psi, 1450 rpm Pump","Images\Manatee images\XWL41.21N AR 10.8 gpm, 3,000 psi, 1450 rpm Pump.jpg","C:\Codex\AZCS Inventory\Images\Manatee images\XWL41.21N AR 10.8 gpm, 3,000 psi, 1450 rpm Pump.jpg",manatee_exact_name,Manatee images,"Matched local image on exact normalized name from XWL41.21N AR 10.8 gpm, 3,000 psi, 1450 rpm Pump."
MPWSR,Y10321056,Y10321056,PA Gearbox seal small B18-31,Images\Manatee images\PA Gear Box Seal Small B18-31 Gearbox O-Ring.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\PA Gear Box Seal Small B18-31 Gearbox O-Ring.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from PA Gear Box Seal Small B18-31 Gearbox O-Ring.
MPWSR,Y10321111,Y10321111,PA Gearbox seal large B18-31,Images\Manatee images\PA Gear Box Seal Large B18-31 Gear Box O-Ring.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\PA Gear Box Seal Large B18-31 Gear Box O-Ring.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from PA Gear Box Seal Large B18-31 Gear Box O-Ring.
MPWSR,Y15372600,Y15372600,Gear Box oil cap fits all models,Images\Manatee images\Gear Box Oil Cap fits all models.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\Gear Box Oil Cap fits all models.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from Gear Box oil cap fits all models.
MPWSR,YCV14FSSLC,YCV14FSSLC,1/4 SS check valve for injector,Images\Manatee images\14 SS check valve for injector.jpg,C:\Codex\AZCS Inventory\Images\Manatee images\14 SS check valve for injector.jpg,manatee_exact_name,Manatee images,Matched local image on exact normalized name from 1/4 SS check valve for injector.
