SKU,Item Name,Default Vendor Name,Default Unit Cost,Master Price,Current Selling Price,Last Price Update Date,Last Price Update Reason
4306,ST-357 5.5 TURBO NOZZLE 3600 PSI 190 DEG LIGHT BLU,Barrens,60.70,,,,
4307,ST-357 6.0 TURBO NOZZLE 3600 PSI 190 DEG RED,Barrens,60.70,,,,
4308,"KIT 155 HEAD RING, 13mm",Barrens,8.07,,,,
4309,EACH RECOIL STARTER SPRING GX240-390,Barrens,4.83,,,,
4310,"46140 BYPASS HOSE 1/4"" X 5.5"" 2SFX",Barrens,5.29,,,,
4311,"4500 PSI 3/8""x3' WHIP LINE M/MS",Barrens,22.23,,,,
4312,KIT 181 LP & HP SEALS,Barrens,118.58,,,,
4314,KIT 182 PACKING 24mm WITH BRASS,Barrens,100.28,,,,
4315,"304SS HOSE BARB 1"" HOSE X 1"" MPT",Barrens,14.67,,,,
4316,LWS3020S 3.1GPM 2000PSI 1750RPM 24mm,Barrens,345.23,,,,
4318,FWS2-3530S 3.5GPM 3000PSI 1750RPM 24mm,Barrens,521.00,,,,
4320,"LWD3025G 3GPM 2500PSI 3/4"" GAS FLANGE",Barrens,253.83,,,,
4322,1210.0048.00 O-RING FOR VALVE CAP,Barrens,0.11,,,,
4323,10001-01078 KIT H.P. SEAL KIT 18mm,Barrens,52.10,,,,
4324,"HOSE STOP FOR 3/8"" HOSE",Barrens,15.32,,,,
4325,5019.0040.00 KIT SOLID SHAFT SEAL LW S,Barrens,31.46,,,,
4327,BAG OF 25 Y25180651 STRAINER PILL FOR YLS12T FOAME,Barrens,8.31,,,,
4328,"QC SOCKET 1/2"" FNPT BRASS",Barrens,6.92,,,,
4332,KIT 202 SEAL LP & HP TEFLON SEALS EMPEROR HTS PUMP,Barrens,291.85,,,,
4334,STEEL MALE ELBOW 1/2MPT X 3/8MPT 3000PSI,Barrens,3.48,,,,
4335,STEEL MALE ELBOW 3/8MPT X 3/8MPT 4000PSI,Barrens,4.61,,,,
4336,STEEL MALE ELBOW 3/8MPT X 1/4MPT 4000PSI,Barrens,4.13,,,,
4339,5CP2120W PUMP 4GPM 2500PSI 950RPM 20mm,Barrens,737.61,,,,
4340,TPL039 TURBO NOZZLE 4000 PSI (25040),Barrens,33.13,,,,
4341,INTERPUMP PACKING INSERTION TOOL KIT,Barrens,28.79,,,,
4343,KIT 236 ASSEMBLY COMPLETE,Barrens,129.59,,,,
4349,TS1811 PUMP 4.5GPM 3500PSI 1450RPM,Barrens,595.53,,,,
4351,TSF2021L 7.0-8.5GPM @3600PSI 1450/1750RPM 24mm SOL,Barrens,861.91,,,,
4352,"4500 PSI 3/8""x25' BLACK NEPTUNE HOSE",Barrens,78.59,,,,
4353,"H226-41400-700N4 220V 30A 2.5"" F.P. 4 SCREW RED LE",Barrens,59.72,,,,
4358,"BULK LIN FT 4500PSI 3/8"" BLUE NEPTUNE 29",Barrens,3.19,,,,
4361,EACH BREATHER TUBE GX240-390,Barrens,1.99,,,,
4362,EACH BREATHER TUBE GX160-200,Barrens,1.06,,,,
4363,TX1510S34 REFER TO 7380,Barrens,414.62,,,,
4365,GARDEN HOSE NOZZLE (COMMERCIAL) INSULATED CHROME P,Barrens,11.88,,,,
4366,"ORING, 5.28X1.78MM",Barrens,1.32,,,,
4371,EACH FUEL LINE GX160-200 (4.5mm x 145mm) BLACK NEO,Barrens,14.93,,,,
4372,"PKG 100 CABLE TIES 14""X.18"" 50# NATURAL",Barrens,14.56,,,,
4375,STEEL BUSHING 3/4 MPT X 1/2 FPT 2000PSI,Barrens,3.52,,,,
4378,"GP QC 4 NOZZLE KIT 3.5 (0,15,25,40 DEG)",Barrens,14.05,,,,
4380,Y60040951 CHECK SPRING,Barrens,2.80,,,,
4382,"828710 PROTECTOR, OIL CAP W/GASKET",Barrens,4.55,,,,
4384,GP QC 00075 RED NOZZLE,Barrens,3.71,,,,
4385,REPAIR KIT FOR ST-357 3.5 TURBO NOZZLE,Barrens,34.41,,,,
4386,REPAIR KIT FOR TS-357 4.0 TURBO NOZZLE,Barrens,34.41,,,,
4387,REPAIR KIT FOR ST-357 4.5 TURBO NOZZLE,Barrens,34.41,,,,
4388,REPAIR KIT FOR TS-357 5.0 TURBO NOZZLE,Barrens,34.41,,,,
4389,REPAIR KIT FOR ST-357 5.5 TURBO NOZZLE,Barrens,34.41,,,,
4390,REPAIR KIT FOR ST-357 6.0 TURBO NOZZLE,Barrens,34.41,,,,
4392,DELUXIFIED SUTTNER ST-54 DUAL LANCE,Barrens,55.59,,,,
4393,"DELUXIFIED ZZDBL72"" H.D. DUAL LANCE",Barrens,115.47,,,,
4400,43558 FEMALE ADAPTER V/P BB,Barrens,14.11,,,,
4401,"PLASTIC BALL VALVE 3/8"" HOSE BARB ENDS",Barrens,9.78,,,,
4402,EACH BRASS CARB NOZZLE GX200,Barrens,1.89,,,,
4404,"ST40 22mm x 1/2"" FPT SCREW COUPLER BRASS 5800 PSI",Barrens,6.76,,,,
4407,"FOSTER SOCKET 3/4"" FPT BRASS",Barrens,14.51,,,,
4411,"(30)BENDABLE WAND 18"" 1/4MPT I/O 2250 PSI",Barrens,19.00,,,,
4413,"13963 O-RING, 70D",Barrens,1.10,,,,
4416,YBRV5325 BALANCED RELIEF VALVE,Barrens,200.98,,,,
4417,"COIL WRAP INSULATION 8# 1""x24""x25'",Barrens,161.91,,,,
4418,P.M.R. TS2021NP-VRT3-310EZ W/THERMAL RELIEF,Barrens,626.92,,,,
4421,"CLEAR BOWL WATER FILTER 1/2"" FPT 80 MESH",Barrens,31.56,,,,
4422,"(30)CLEAR BOWL WATER FILTER 3/4"" FPT 80 MESH",Barrens,31.79,,,,
4423,"(10)CLEAR BOWL WATER FILTER 1"" FPT 80 MESH",Barrens,53.95,,,,
4424,"WHITE BOWL WATER FILTER 1/2"" FPT 80 MESH",Barrens,21.45,,,,
4425,"WHITE BOWL WATER FILTER 3/4"" FPT 80 MESH",Barrens,21.71,,,,
4426,"WHITE BOWL WATER FILTER 1"" FPT 80 MESH",Barrens,34.41,,,,
4428,"WHITE BOWL WATER FILTER 1 1/2"" 80 MESH",Barrens,43.32,,,,
4429,"CLEAR BOWL REPL. FOR 1/2"" & 3/4"" FILTERS",Barrens,18.11,,,,
4430,"CLEAR BOWL REPL. FOR 1"", 1 1/4"" & 1 1/2""",Barrens,34.51,,,,
4431,"WHITE BOWL WATER FILTER 1 1/4"" 50 MESH",Barrens,34.41,,,,
4433,"WHITE BOWL REPL. FOR 1/2"" & 3/4"" FILTERS",Barrens,6.35,,,,
4434,"WHITE BOWL REPL. FOR 1"", 1 1/4"" & 1 1/2""",Barrens,13.87,,,,
4435,"NYLON TOP FOR 1/2"" NPT WATER FILTER",Barrens,16.48,,,,
4436,"NYLON TOP FOR 3/4"" NPT WATER FILTER",Barrens,10.81,,,,
4440,"GASKET BUNA FOR 1/2"" & 3/4"" WATER FILTER",Barrens,0.93,,,,
4441,"GASKET BUNA FOR 1"", 1 1/4"" & 1 1/2""",Barrens,1.30,,,,
4442,"SCREEN SS 50 MESH FOR 1 1/4"" FILTERS",Barrens,9.55,,,,
4443,"SCREEN S.S. 50 MESH FOR 1 1/2"" FILTERS",Barrens,14.00,,,,
4444,"SCREEN SS 80 MESH FOR 1/2"" & 3/4"" FILTER",Barrens,10.36,,,,
4445,"SCREEN SS 80/20 MESH FOR 1"" FILTERS",Barrens,16.06,,,,
4446,"SCREEN SS 80/20 MESH, 1 1/4"" FILTER",Barrens,18.16,,,,
4447,"SCREEN S.S. 80/20 MESH, 1 1/2"" FILTER",Barrens,22.47,,,,
4448,"SCREEN SS 50 MESH FOR 1/2"" & 3/4"" FILTER",Barrens,6.46,,,,
4449,"SCREEN SS 50 MESH FOR 1"" FILTERS",Barrens,9.55,,,,
4450,"CLEAR BOWL WATER FILTER 1/2"" FPT 50 MESH",Barrens,28.52,,,,
4451,"CLEAR BOWL WATER FILTER 3/4"" FPT 50 MESH",Barrens,28.75,,,,
4452,"WHITE BOWL WATER FILTER 1/2"" FPT 50 MESH",Barrens,18.79,,,,
4453,"WHITE BOWL WATER FILTER 3/4"" FPT 50 MESH",Barrens,19.25,,,,
4454,"WHITE BOWL WATER FILTER 1"" FPT 50 MESH",Barrens,28.52,,,,
4455,"(10)CLEAR BOWL WATER FILTER 1"" FPT 50 MESH",Barrens,48.55,,,,
4456,YKITU5221 KIT REPAIR YU5221 UNLOADER,Barrens,74.95,,,,
4457,YU2158 UNLOADER S.S. 21GPM 6500PSI,Barrens,681.28,,,,
4458,YU5221 UNLOADER HIGH FLOW 53GPM 220OPSI,Barrens,469.99,,,,
4459,KIT 2741 WATER SEALS FOR XMV,Barrens,55.74,,,,
4461,TT9111 3GPM 1500PSI 24MM SOLID SHAFT,Barrens,371.17,,,,
4463,"POLY HOSEBARB 1/2"" MPT X 5/8"" H.B.",Barrens,1.00,,,,
4464,22971C UNLOADER HI-FLOW 35.7GPM 1740PSI,Barrens,387.95,,,,
4466,H1/4U-SS1580 VEEJET S.S. SPRAY NOZZLE,Barrens,8.74,,,,
4467,280 PISTON PUMP 3.0GPM 1000PSI 133ORPM 16.5mm,Barrens,687.20,,,,
4468,"POLY 1/2"" BULKHEAD FITTING",Barrens,7.45,,,,
4471,"HPC CUT LENGTH SMOOTH GRAY 1/4"" x 50' 3000 PSI.",Barrens,36.48,,,,
4474,660270 RESTOP RING,Barrens,11.53,,,,
4475,"CLEAR BOWL WATER FILTER 1 1/4"" 50 MESH",Barrens,54.00,,,,
4476,"CLEAR BOWL WATER FILTER 1 1/4"" 80 MESH",Barrens,58.78,,,,
4477,"CLEAR BOWL WATER FILTER 1 1/2"" 50 MESH",Barrens,58.56,,,,
4478,"CLEAR BOWL WATER FILTER 1 1/2"" 80 MESH",Barrens,63.15,,,,
4482,32097 O-RING KIT FOR 7500 UNLOADER,Barrens,14.11,,,,
4483,32098 O-RING KIT FOR 7600 UNLOADER,Barrens,14.11,,,,
4484,"1/2""x150' KURI PVC ORANGE AG HOSE 600PSI",Barrens,198.60,,,,
4485,9295 PLUNGER PACKING KIT P422,Barrens,187.67,,,,
4486,"HPC CUT LENGTH SMOOTH GRAY 1/4"" x 100' 3000 PSI",Barrens,72.97,,,,
4487,"HPC SMOOTH 3000 GRAY 1/4""x25'",Barrens,38.89,,,,
4488,48752 PLUNGER M14X47 FOR 66DX,Barrens,40.36,,,,
4489,"POLY 3/4"" BULKHEAD FITTING",Barrens,7.45,,,,
4490,"9467 UNLOADER KIT, GX",Barrens,7.61,,,,
4491,"POLY 1"" BULKHEAD FITTING",Barrens,9.14,,,,
4494,"TRIGGERJET 15"" SPRAYWAND 1/4 FPT INLET",Barrens,36.40,,,,
4495,PUSH ON HOSE BARB 1/2 HOSE X 3/4 MPT,Barrens,6.18,,,,
4496,P316LX LEFT SHORT COVER 3.9GPM 3000PSI 1450 RPM 24,Barrens,521.48,,,,
4497,"QC SOCKET 1/2"" MNPT BRASS",Barrens,7.09,,,,
4501,"OPTIONAL 3"" QC EXTENSION KIT",Barrens,15.87,,,,
4502,"(10)DELUXIFIED MTM 42"" S.S.DUAL LANCE",Barrens,77.88,,,,
4503,DELUXIFIED SUTTNER ST-53 DUAL LANCE,Barrens,49.88,,,,
4506,S.S. SPRING FOR X-JET NOZZLE,Barrens,0.74,,,,
4508,ST-64 UPSTREAM INJECTOR 1.5-4.0 GPM,Barrens,48.36,,,,
4510,"WW3128-2 (26.75"") SPRAY BAR 2 TIP BIG GUY 28""",Barrens,97.19,,,,
4511,"OPTIONAL 5"" QC EXTENSION KIT",Barrens,28.68,,,,
4513,"(10)WAND PIPE 24"" STAINLESS STEEL",Barrens,17.42,,,,
4514,"WAND PIPE 47"" STAINLESS STEEL",Barrens,16.79,,,,
4515,EACH BRASS CARB NOZZLE GX390,Barrens,1.89,,,,
4516,EACH CARB BRASS JET GX160-200,Barrens,1.54,,,,
4518,(15)VRT3-310EZ BLK SPRNG UNLOADER 4072000002 4500,Barrens,44.71,,,,
4521,"STEEL ADAPTER 1/4 FPT X 1/8 MPT, 5000PSI",Barrens,1.95,,,,
4522,POLY ELBOW 3/8 MPT X 3/8 HOSE BARB,Barrens,1.02,,,,
4523,SUPER SWIV 1204 INLINE 1/4M X 1/4F 5000 PSI,Barrens,60.18,,,,
4524,"BALL VALVE 3-WAY 1/4"" FPT",Barrens,14.26,,,,
4525,"BALL VALVE 3-WAY 3/8"" FPT",Barrens,12.99,,,,
4526,SUPER SWIV 1214 INLINE 3/8M X 3/8F 5000 PSI,Barrens,62.29,,,,
4527,POLY ELBOW 1/2 MPT X 1/2 HOSE BARB,Barrens,1.06,,,,
4528,"2SF29ELS 2.85GPM 1500PSI 1725RPM 5/8"" SHAFT ELECTR",Barrens,509.32,,,,
4529,8413 PLUNGER COMPLETE 12mm P313/P314,Barrens,47.98,,,,
4530,POLY ELBOW 3/4 MPT X 3/4 HOSE BARB,Barrens,1.37,,,,
4531,POLY ELBOW 3/4 MPT X 5/8 HOSE BARB,Barrens,1.37,,,,
4532,POLY HOSEBARB 3/8 MPT X 3/8 H.B.,Barrens,0.94,,,,
4533,"HPC SMOOTH 3000 GRAY 1/4""x50'",Barrens,40.21,,,,
4534,BRASS HOSE BARB 5/8 HOSE X 3/8 MPT,Barrens,2.03,,,,
4535,BRASS HOSE BARB 5/8 HOSE X 3/4 MPT,Barrens,5.92,,,,
4536,POLY HOSEBARB 1/2 MPT X 1/2 H.B.,Barrens,0.94,,,,
4538,51824U 10SAY-05 120V IGNITOR BECKETT S,Barrens,59.53,,,,
4539,(50)SUTTNER ST-2605 SPRAY GUN 12GPM 5000PSI RELAX,Barrens,37.37,,,,
4540,"REPAIR KIT FOR ST-2305, ST-2605",Barrens,10.08,,,,
4541,7006U CAD CELL FLAME DETECTOR (HONEYWELL C554A-168,Barrens,20.38,,,,
4542,"FOOT, RUBBER 2.5""x1"" W/NUT, BOLT & WASHER (HOCKEY",Barrens,2.04,,,,
4545,51827U 10SAY-30 120V IGNITOR WAYNE E,Barrens,63.59,,,,
4546,"POLY HOSEBARB 1.5"" MPT X 1.5"" HOSE",Barrens,3.14,,,,
4547,POLY HOSEBARB 3/4 MPT X 3/4 H.B.,Barrens,1.00,,,,
4548,EACH CARB JET GX240-270,Barrens,1.54,,,,
4550,43552 PLUNGER P/R/CC,Barrens,124.08,,,,
4551,"90164800 OIL SEAL, 30 X 55 X 7",Barrens,10.89,,,,
4552,"POLY HOSEBARB 3/4"" MPT X 5/8"" H.B.",Barrens,1.51,,,,
4554,"POLY HOSEBARB 1"" MPT X 1"" H.B.",Barrens,1.29,,,,
4555,ST-457 4.0 TURBO NOZZLE 6000 PSI 212 DEG BROWN,Barrens,109.38,,,,
4556,ST-457 4.5 TURBO NOZZLE 6000 PSI 212 DEG LIGHT GRE,Barrens,109.38,,,,
4557,ST-457 5.5 TURBO NOZZLE 6000 PSI 212 DEG LIGHT BLU,Barrens,109.38,,,,
4558,ST-457 6.0 TURBO NOZZLE 6000 PSI 212 DEG RED,Barrens,109.38,,,,
4559,NOZZLE PROTECTOR W/BUSHING 1/4F X 1/8F,Barrens,2.98,,,,
4560,ST-457 7.0 TURBO NOZZLE 6000 PSI 212 DEG PINK,Barrens,109.38,,,,
4561,REPAIR KIT FOR ST-457 4.5 TURBO NOZZLE,Barrens,53.24,,,,
4562,REPAIR KIT FOR ST-457 5.0 TURBO NOZZLE,Barrens,53.24,,,,
4563,REPAIR KIT FOR ST-457 5.5 TURBO NOZZLE,Barrens,53.24,,,,
4564,REPAIR KIT FOR ST-457 6.0 TURBO NOZZLE,Barrens,53.24,,,,
4565,100315 JETTER VALVE FOR TT SERIES PUMPS,Barrens,74.50,,,,
4566,REPAIR KIT FOR ST-457 7.0 TURBO NOZZLE,Barrens,53.24,,,,
4567,(20)ST-457 5.0 TURBO NOZZLE 6000 PSI 212 DEG BLACK,Barrens,109.38,,,,
4568,REPAIR KIT FOR ST-457 4.0 TURBO NOZZLE,Barrens,53.24,,,,
4569,ST-64 UPSTREAM INJECTOR 4.0 + GPM,Barrens,48.36,,,,
4570,"FWS23530E 3.6GPM 3000PSI 1750 RPM 1 1/8""ELEC. FLAN",Barrens,552.71,,,,
4571,90167000 OIL SEAL 35 X 52 X7,Barrens,11.43,,,,
4573,"BRASS BUSHING 1"" MPT X 3/4"" FPT",Barrens,5.60,,,,
4575,SUPER SWIV 1224 INLINE 1/2M X 1/2F 5000 PSI,Barrens,65.92,,,,
4576,"OPTIONAL 12"" QC EXTENSION KIT",Barrens,20.65,,,,
4577,SUPER SWIV 5114 90 DEG 3/8M X 3/8F 5000 PSI,Barrens,76.00,,,,
4578,SUPER SWIV 5124 90 DEG 1/2M X 1/2F 5000 PSI,Barrens,76.00,,,,
4579,"SUPER SWIVEL REPAIR KIT FOR 1/4"" INLINE AND 90 SWI",Barrens,10.30,,,,
4580,SUPER SWIVEL REPAIR KIT FOR 3/8 & 1/2 INLINE & 90,Barrens,11.87,,,,
4581,96700800 COPPER WASHER,Barrens,1.14,,,,
4582,(OLD STYLE) MTM VALVE REPAIR KIT FOR DUAL LANCE,Barrens,10.04,,,,
4583,15 TO 55 GAL DRUM WRENCH,Barrens,29.57,,,,
4584,ST-357 3.0 TURBO NOZZLE 3600 PSI 190 DEG YELLOW,Barrens,60.70,,,,
4585,"UC414WW CASTER 3""",Barrens,23.85,,,,
4586,EACH CARB JET GX340-390,Barrens,1.54,,,,
4587,POLY NIPPLE 1/4 MPT X 1/4 MPT,Barrens,0.91,,,,
4588,PMR LWD3025G-VRT3-250 W/THERMAL RELIEF,Barrens,304.51,,,,
4591,XMA35G25N 3.5GPM 2500PSI 1750RPM 24mm,Barrens,351.20,,,,
4592,XW-M21.28N 5.55GPM 4060PSI 1450RPM 24mm,Barrens,662.05,,,,
4593,POLY NIPPLE 3/8 MPT X 3/8 MPT,Barrens,0.97,,,,
4594,POLY NIPPLE 1/2 MPT X 1/2 MPT,Barrens,1.02,,,,
4595,"HPC SMOOTH 3000 GRAY 1/4""x100'",Barrens,59.15,,,,
4596,XM1117N 3GPM 3000PSI 1450RPM 24mm,Barrens,329.24,,,,
4597,RK1528HN 4.0GPM 4000PSI 1450RPM 24mm x 30mm SHAFT,Barrens,482.06,,,,
4598,McCAULEY'S SPRAY-FLEX 3000,Barrens,72.14,,,,
4599,McCAULEY'S SPRAY-FLEX 5000,Barrens,88.17,,,,
4600,"PLASTIC BALL VALVE 1/4"" HOSE BARB ENDS 30",Barrens,9.78,,,,
4601,POLY NIPPLE 3/4 MPT X 3/4 MPT,Barrens,1.06,,,,
4602,"QC PLUG 1/4"" FNPT STAINLESS STEEL",Barrens,1.89,,,,
4603,QC ADJ CHEM INJECTOR ASSY 2-3GPM 1.8mm,Barrens,25.55,,,,
4604,QC ADJ CHEM INJECTOR ASSY 3-5GPM 2.1mm,Barrens,23.67,,,,
4605,QC ADJ CHEM INJECTOR ASSY 5-8GPM 2.3mm,Barrens,23.70,,,,
4606,"POLY NIPPLE 1"" MPT X 1"" MPT",Barrens,1.46,,,,
4607,POLY HOSE MENDER 1/4 H.B. X 1/4 H.B.,Barrens,0.89,,,,
4608,POLY HOSE MENDER 3/8 H.B. X 3/8 H.B.,Barrens,0.94,,,,
4609,"KIT 270 VALVE CAPS I/O, EP, ES",Barrens,73.64,,,,
4610,"KIT 271 OIL SEAL, ESN,ES,EPS",Barrens,18.59,,,,
4611,"ST-40 22mm X 1/2"" MPT SCREW COUPLER BRASS 5800 PSI",Barrens,6.76,,,,
4612,"KIT 269 CHECK VALVES ES, ESN, EP",Barrens,52.70,,,,
4613,POLY HOSE MENDER 1/2 H.B. X 1/2 H.B.,Barrens,0.97,,,,
4614,"STEEL COMPACT STREET ELL 3/8""M X 3/8""F 4000 PSI",Barrens,3.64,,,,
4615,POLY NIPPLE 1 1/2MPT X 1 1/2MPT,Barrens,3.28,,,,
4616,"KIT 272 PACKING 13mm EP,ES",Barrens,69.79,,,,
4617,GP 1/4 MPT BRASS 6540 SOAPER NOZZLE,Barrens,2.39,,,,
4619,50211551 CRANKCASE COVER SPACER,Barrens,8.12,,,,
4620,"GILMOUR GARDEN HOSE MENDER FOR 5/8"" & 3/4"" HOSE",Barrens,3.12,,,,
4621,"GILMOUR GARDEN HOSE 3/4"" MALE COUPLER X 5/8"" & 3/4",Barrens,2.07,,,,
4622,"GILMOUR GARDEN HOSE 3/4"" FEMALE COUPLER X 5/8"" & 3",Barrens,2.19,,,,
4623,POLY HOSE MENDER 5/8 H.B. X 5/8 H.B.,Barrens,1.02,,,,
4624,ST-75 FOAM NOZZLE W/5.0 NOZZLE,Barrens,51.93,,,,
4625,"KIT 275 PACKING COMPLETE 13mm EP, ES",Barrens,48.86,,,,
4629,"QC SOCKET 1/4"" MNPT STAINLESS STEEL",Barrens,4.50,,,,
4630,"QC SOCKET 3/8"" FNPT STAINLESS STEEL",Barrens,5.30,,,,
4633,"240V 40A 2.52"" FP SINGLE HOLE MT. OFF-PUMP-BURNER",Barrens,73.50,,,,
4634,"KIT 273 PACKING 15mm EP, ES",Barrens,64.01,,,,
4636,POLY HOSE MENDER 3/4 H.B. X 3/4 HB,Barrens,1.08,,,,
4637,KIT 2594 XJV-E UNLOADER REPAIR KIT,Barrens,37.51,,,,
4638,KIT 276 PACKING COMPLETE 15mm,Barrens,48.86,,,,
4639,P.M.R. TT9071E-VR54 W/THERMAL RELIEF,Barrens,419.68,,,,
4640,"ST-41 22mm x 1/2"" FPT SCREW PLUG",Barrens,5.17,,,,
4641,ST-457 8.0 TURBO NOZZLE 6000 PSI 212 DEG ORANGE,Barrens,109.38,,,,
4642,U.M.R. KIT VRT3-310 FOR PUMPS UP TO 4500 PSI WITH,Barrens,67.11,,,,
4643,"BALL VALVE 3/8"" 5000PSI W/S.S. QUICK CONNECTED ASS",Barrens,32.79,,,,
4644,"17615 O-RING, N-75, VPG, NBR",Barrens,1.98,,,,
4645,ST-457 10 TURBO NOZZLE 6000 PSI 212 DEG GREY,Barrens,109.38,,,,
4646,(2 KITS/PUMP) 33060 VALVE KIT 5CP3120,Barrens,59.52,,,,
4647,REPAIR KIT FOR ST-457 8.0 TURBO NOZZLE,Barrens,53.24,,,,
4648,33062 VALVE KIT 3CP SERIES (2-KITS PER PUMP),Barrens,59.52,,,,
4649,46976 CERAMIC PLUNGER 3CP SERIES,Barrens,53.02,,,,
4650,"46841 CERAMIC PLUNGER 5CP2120W, 5CP2140W",Barrens,53.02,,,,
4651,REPAIR KIT FOR ST-457 10 TURBO NOZZLE,Barrens,53.24,,,,
4652,46884 CERAMIC PLUNGER 5CP3120,Barrens,53.02,,,,
4653,P.M.R. TT9071E-VRT3-160 W/THERMAL RELIEF,Barrens,419.68,,,,
4654,(50)SUTTNER ST-2305 SPRAY GUN 12GPM 5000PSI EASY P,Barrens,32.53,,,,
4655,200261526 REPAIR KIT ST-261,Barrens,33.99,,,,
4656,ST-457 9.0 TURBO NOZZLE 6000 PSI 212 DEG GREEN,Barrens,109.38,,,,
4657,REPAIR KIT FOR ST-457 9.0 TURBO NOZZLE,Barrens,53.24,,,,
4658,"KIT 06A WASHERS, ETC FOR PISTON BOLT",Barrens,8.26,,,,
4664,"ST-41 22mm x 1/2"" MPT SCREW PLUG",Barrens,5.17,,,,
4683,SPADE TERMINAL YELLOW 12-10 AWG #8 STUD INSULATED,Barrens,0.35,,,,
4685,EF2200 REPAIR KIT VALLEY 7001.0001.01,Barrens,41.94,,,,
4689,EF4000 REPAIR KIT,Barrens,60.56,,,,
4692,(300)QC 00065 RED NOZZLES,Barrens,3.34,,,,
4697,EF5500 REPAIR KIT,Barrens,63.34,,,,
4698,"(50)WAND PIPE 18"" CHROME PLATED",Barrens,5.87,,,,
4699,EF7000 REPAIR KIT,Barrens,101.00,,,,
4701,FG NYLON SPACER FOR S.S. HOSE REEL,Barrens,2.98,,,,
4703,"96751400 GASKET, ALUMINUM. 1/2""",Barrens,1.32,,,,
4707,EF1000 EVERFLO PUMP 1.0GPM 40PSI 12V 4A,Barrens,30.74,,,,
4708,EF2200 EVERFLO PUMP 2.2GPM 70PSI 12V 8A,Barrens,69.63,,,,
4709,EF3000 EVERFLO PUMP 3.0GPM 60PSI 12V 10A,Barrens,91.73,,,,
4710,EF4000 EVERFLO PUMP 4.0GPM 60PSI 12V 13A,Barrens,107.01,,,,
4711,DK-3.0 WHITE DIRT KILLER NOZZLE 3200PSI,Barrens,106.06,,,,
4712,REPAIR KIT FOR DK-3.0 DIRT KILLER,Barrens,79.83,,,,
4713,EF5500 EVERFLO PUMP 5.5GPM 60PSI 12V 17A,Barrens,156.82,,,,
4714,KIT 201 HOT CHECK VALVES ONLY,Barrens,98.25,,,,
4715,EZ3042S 4.2GPM 3000PSI 1750RPM 24mm,Barrens,478.32,,,,
4716,H1/4VV-SS5005 VEEJET S.S. SPRAY NOZZLES,Barrens,8.74,,,,
4717,(300)QC 15065 YELLOW NOZZLES,Barrens,3.34,,,,
4718,"WASHER FLAT PETG 1"" ID x 1 1/2"" OD FOR HRSS REELS",Barrens,1.22,,,,
4719,EF7000 EVERFLO PUMP 7.0GPM 60PSI 12V 23A,Barrens,265.14,,,,
4720,1/4 MEG 0070 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
4721,"BALL VALVE S.S. 3-WAY 1/2"" FPT, 7000 PSI",Barrens,42.88,,,,
4723,ZSPEED THROTTLE CONTROL KIT 3000PSI,Barrens,101.56,,,,
4724,GIANT 1153 PUMP OIL QT.,Barrens,14.01,,,,
4728,"CAT 550 7PFR CERAMIC PLUNGER DS 5.0GPM 3000PSI, 14",Barrens,1397.01,,,,
4729,KIT 2740 SUPPORT RINGS FOR XMV,Barrens,6.94,,,,
4730,(50)ST2700 S.S.SPRAY GUN 12GPM 5000PSI RELAX ACTIO,Barrens,106.11,,,,
4731,"(25)BALL VALVE 3-WAY 3/8""FPT,7000PSI-ZINC PLATED",Barrens,42.67,,,,
4732,FG NYLON DRAG BRAKE FOR S.S. HOSE REEL,Barrens,24.43,,,,
4733,"1"" SS SNAP RETAINING RING EXTERNAL SS HOSE REELS &",Barrens,1.50,,,,
4734,9 GAL. 12VDC 1GPM TANK SPRAYER,Barrens,143.49,,,,
4735,(12)9 GAL. 12VDC 1GPM TANK SPRAYER W/CART BATTERY,Barrens,378.16,,,,
4737,TSP1821 PUMP 5.5GPM 5100PSI 1450RPM 24MMSHAFT,Barrens,1129.57,,,,
4739,"H-1 7/16"" ID BUSHING",Barrens,11.10,,,,
4740,H1/4U-SS2580 VEEJET S.S. SPRAY NOZZLE,Barrens,8.74,,,,
4741,TPL046 TURBO NOZZLE 4000 PSI (25045),Barrens,33.13,,,,
4742,21877U SOLENOID VALVE STEM KIT FOR CLEANCUT FUEL P,Barrens,13.65,,,,
4743,PMR INSTALLED OPTION VRT3-250 ON 1/2FPT,Barrens,70.10,,,,
4744,"S.S. VACUUM GAUGE 30"" Hg. 1/4"" MPT",Barrens,15.81,,,,
4745,XO027UG5P3 UXCELL REVOLVING HANDLE,Barrens,15.21,,,,
4754,(300)QC 25065 GREEN NOZZLES,Barrens,3.34,,,,
4757,TSP1619 PUMP 4.3GPM 5800PSI 1750RPM OR 3.6GPM 7250,Barrens,1086.44,,,,
4760,ON/OFF SWITCH WIRE ONLY GX120-GX270,Barrens,2.99,,,,
4761,ON/OFF SWITCH WIRE ONLY GX340-390,Barrens,2.99,,,,
4762,ST-75 FOAM NOZZLE W/10.0 NOZZLE,Barrens,51.93,,,,
4765,Y5183185 SPACER FOR YLS12T FOAMER,Barrens,1.80,,,,
4766,100317 JETTER VALVE FOR 47 SERIES PUMPS,Barrens,74.50,,,,
4767,TPL052 TURBO NOZZLE 4000 PSI (25053),Barrens,33.13,,,,
