"VariantBase","ItemName","Action","KeptSku","SKU","Vendor","Price","DefaultUnitCost"
"SS CROSS FPT","304SS CROSS 3/8 FPT 150#","DROP","5785","5784","Barrens","21.99","15.48"
"SS ELBOW FPT","304SS ELBOW 1"" FPT 150#","KEEP","5766","5766","Barrens","19.99","14.85"
"SS ELBOW FPT","304SS ELBOW 1/4 FPT 150#","DROP","5766","5205","Barrens","8.99","5.99"
"SS ELBOW FPT","304SS ELBOW 3/8 FPT 150#","DROP","5766","5206","Barrens","10.99","7.02"
"SS ELBOW FPT","304SS ELBOW 1/2 FPT 150#","DROP","5766","5207","Barrens","10.99","7.90"
"SS ELBOW FPT","304SS ELBOW 3/4 FPT 150#","DROP","5766","5765","Barrens","14.99","10.46"
"SS HEX BUSHING MPT X FPT","304SS HEX BUSHING 1"" MPT X 1/2 FPT 150#","KEEP","5789","5789","Barrens","15.99","10.87"
"SS HEX BUSHING MPT X FPT","304SS HEX BUSHING 3/8MPT X 1/4FPT 150#","DROP","5789","5203","Barrens","6.99","4.29"
"SS HEX BUSHING MPT X FPT","(60)304SS HEX BUSHING 1/2MPT X 3/8FPT 150#","DROP","5789","5204","Barrens","10.99","7.27"
"SS HEX BUSHING MPT X FPT","304SS HEX BUSHING 1/2MPT X 1/4FPT 150#","DROP","5789","5747","Barrens","10.99","7.27"
"SS HEX BUSHING MPT X FPT","304SS HEX BUSHING 3/4MPT X 3/8FPT 150#","DROP","5789","5748","Barrens","10.99","7.47"
"SS HEX BUSHING MPT X FPT","304SS HEX BUSHING 3/4MPT X 1/2FPT 150#","DROP","5789","5750","Barrens","10.99","7.88"
"SS HEX BUSHING MPT X FPT","304SS HEX BUSHING 3/4 MPT X 1/4 FPT 150#","DROP","5789","5788","Barrens","6.99","4.69"
"SS HEX BUSHING MPT X FPT","304SS HEX BUSHING 1"" MPT X 3/4 FPT 150#","DROP","5789","5790","Barrens","15.99","10.87"
"SS HEX HEAD PLUG MPT","304SS HEX HEAD PLUG 3/4 MPT 150#","KEEP","5769","5769","Barrens","10.99","7.12"
"SS HEX HEAD PLUG MPT","304SS HEX HEAD PLUG 1/4 MPT 150#","DROP","5769","5217","Barrens","5.99","3.36"
"SS HEX HEAD PLUG MPT","304SS HEX HEAD PLUG 3/8 MPT 150#","DROP","5769","5218","Barrens","5.99","3.80"
"SS HEX HEAD PLUG MPT","304SS HEX HEAD PLUG 1/2 MPT 150#","DROP","5769","5219","Barrens","8.99","5.86"
"SS HEX NIPPLE MPT","304SS HEX NIPPLE 1"" MPT 150#","KEEP","5782","5782","Barrens","17.99","12.72"
"SS HEX NIPPLE MPT","304SS HEX NIPPLE 1/4 MPT 150#","DROP","5782","5200","Barrens","10.99","7.40"
"SS HEX NIPPLE MPT","304SS HEX NIPPLE 3/8 MPT 150#","DROP","5782","5201","Barrens","9.99","6.43"
"SS HEX NIPPLE MPT","304SS HEX NIPPLE 1/2 MPT 150#","DROP","5782","5202","Barrens","10.99","7.40"
"SS HEX NIPPLE MPT","304SS HEX NIPPLE 3/4 MPT 150#","DROP","5782","5770","Barrens","11.99","8.83"
"SS HOSE BARB HOSE X MPT","(200)316SS HOSE BARB 5/8"" HOSE X 1/2"" MPT","KEEP","5380","5380","Barrens","24.99","17.64"
"SS HOSE BARB HOSE X MPT","304SS HOSE BARB 1"" HOSE X 1"" MPT","DROP","5380","4315","Barrens","20.99","14.67"
"SS HOSE BARB HOSE X MPT","304SS HOSE BARB 1/4 HOSE X 1/4 MPT","DROP","5380","5197","Barrens","11.99","8.58"
"SS HOSE BARB HOSE X MPT","304SS HOSE BARB 3/8 HOSE X 3/8 MPT","DROP","5380","5198","Barrens","12.99","9.09"
"SS HOSE BARB HOSE X MPT","(200)304SS HOSE BARB 1/2 HOSE X 1/2 MPT","DROP","5380","5199","Barrens","20.99","15.14"
"SS HOSE BARB HOSE X MPT","304SS HOSE BARB 3/4"" HOSE X 1/2"" MPT","DROP","5380","5757","Barrens","17.99","13.00"
"SS HOSE BARB HOSE X MPT","304SS HOSE BARB 3/4 HOSE X 3/4 MPT","DROP","5380","5767","Barrens","16.99","12.06"
"SS HOSE REEL GUIDE A FRAME","2100503/SS HOSE REEL GUIDE 450' A FRAME","KEEP","7337","7337","Barrens","123.99","94.19"
"SS HOSE REEL GUIDE A FRAME","2100463/SS HOSE REEL GUIDE 300' A FRAME","DROP","7337","7336","Barrens","118.99","89.73"
"SS NIPPLE X CLOSE SCH","304SS NIPPLE 1"" X CLOSE SCH. 40","KEEP","5776","5776","Barrens","9.99","6.83"
"SS NIPPLE X CLOSE SCH","304SS NIPPLE 1/4"" X CLOSE SCH. 40","DROP","5776","5220","Barrens","4.99","2.64"
"SS NIPPLE X CLOSE SCH","304SS NIPPLE 3/8"" X CLOSE SCH.40","DROP","5776","5222","Barrens","5.99","3.08"
"SS NIPPLE X CLOSE SCH","304SS NIPPLE 1/2"" X CLOSE SCH. 40","DROP","5776","5224","Barrens","5.99","3.78"
"SS NIPPLE X CLOSE SCH","304SS NIPPLE 3/4"" X CLOSE SCH. 40","DROP","5776","5745","Barrens","6.99","4.98"
"SS NIPPLE X SCH","304SS NIPPLE 1"" X 2.5"" SCH. 40","KEEP","5778","5778","Barrens","12.99","9.31"
"SS NIPPLE X SCH","304SS NIPPLE 1/4"" X 1.5"" SCH. 40","DROP","5778","5221","Barrens","5.99","3.05"
"SS NIPPLE X SCH","304SS NIPPLE 3/8"" X 1.5"" SCH. 40","DROP","5778","5223","Barrens","6.99","4.12"
"SS NIPPLE X SCH","304SS NIPPLE 1/2"" X 1.5"" SCH. 40","DROP","5778","5225","Barrens","6.99","4.43"
"SS NIPPLE X SCH","304SS NIPPLE 1/4"" X 2.5"" SCH. 40","DROP","5778","5771","Barrens","6.99","4.66"
"SS NIPPLE X SCH","304SS NIPPLE 3/8"" X 2.5"" SCH. 40","DROP","5778","5772","Barrens","8.99","5.23"
"SS NIPPLE X SCH","304SS NIPPLE 1/2"" X 2.5"" SCH. 40","DROP","5778","5773","Barrens","9.99","6.67"
"SS NIPPLE X SCH","304SS NIPPLE 3/4"" X 1.5"" SCH. 40","DROP","5778","5774","Barrens","8.99","5.43"
"SS NIPPLE X SCH","304SS NIPPLE 3/4"" X 2.5"" SCH. 40","DROP","5778","5775","Barrens","10.99","7.69"
"SS ST ELBOW NPT","304SS ST. ELBOW 1"" NPT 150#","KEEP","5780","5780","Barrens","34.99","26.74"
"SS ST ELBOW NPT","304SS ST. ELBOW 1/4 NPT 150#","DROP","5780","5208","Barrens","10.99","7.86"
"SS ST ELBOW NPT","304SS ST. ELBOW 1/2 NPT 150#","DROP","5780","5210","Barrens","15.99","11.14"
"SS ST ELBOW NPT","304SS ST. ELBOW 3/4"" NPT 150#","DROP","5780","5779","Barrens","20.99","15.46"
"SS TEE FPT X FPT X FPT","304SS TEE 1"" FPT X 1"" FPT X 1"" FPT 150#","KEEP","5781","5781","Barrens","27.99","20.01"
"SS TEE FPT X FPT X FPT","304SS TEE 3/8FPT X 3/8FPT X 3/8FPT 150#","DROP","5781","5212","Barrens","12.99","9.51"
"SS TEE FPT X FPT X FPT","304SS TEE 1/2FPT X 1/2FPT X 1/2FPT 150#","DROP","5781","5213","Barrens","13.99","9.88"
"SS TEE FPT X FPT X FPT","304SS TEE 3/4FPT X 3/4FPT X 3/4FPT 150#","DROP","5781","5746","Barrens","20.99","15.71"
"ST FOAM NOZZLE NOZZLE","ST-75 FOAM NOZZLE W/10.0 NOZZLE","KEEP","4762","4762","Barrens","65.99","51.93"
"ST FOAM NOZZLE NOZZLE","ST-75 FOAM NOZZLE W/5.0 NOZZLE","DROP","4762","4624","Barrens","65.99","51.93"
"ST FOOD GRADE FOAM NOZZLE NOZZLE","ST-75 FOOD GRADE FOAM NOZZLE W/10.0 NOZZLE","KEEP","4141","4141","Barrens","129.99","103.89"
"ST FOOD GRADE FOAM NOZZLE NOZZLE","ST-75 FOOD GRADE FOAM NOZZLE W/5.0 NOZZLE","DROP","4141","4768","Barrens","129.99","103.89"
"ST I UNLOADER INJECTOR","ST-261-I UNLOADER W/INJECTOR 2.4mm","KEEP","1397","1397","Barrens","82.99","63.01"
"ST I UNLOADER INJECTOR","ST-261-I UNLOADER W/INJECTOR 1.8mm","DROP","1397","1452","Barrens","82.99","63.01"
"ST I UNLOADER INJECTOR","ST-261-I UNLOADER W/INJECTOR 2.1mm","DROP","1397","1453","Barrens","82.99","63.01"
"ST MOLDED GRIP LANCE PSI","ST-007 MOLDED GRIP 79"" LANCE 5800 PSI","KEEP","1718","1718","Barrens","33.99","23.21"
"ST MOLDED GRIP LANCE PSI","ST-007 MOLDED GRIP 24"" LANCE 5800 PSI","DROP","1718","1713","Barrens","13.99","9.42"
"ST MOLDED GRIP LANCE PSI","ST-007 MOLDED GRIP 36"" LANCE 5800 PSI","DROP","1718","1714","Barrens","13.99","9.89"
"ST MOLDED GRIP LANCE PSI","ST-007 MOLDED GRIP 47"" LANCE 5800 PSI","DROP","1718","1716","Barrens","16.99","12.38"
"ST MOLDED GRIP LANCE PSI","ST-007 MOLDED GRIP 59"" LANCE 5800 PSI","DROP","1718","1717","Barrens","30.99","22.57"
"ST MOLDED GRIP LANCE PSI","ST-007 MOLDED GRIP 12"" LANCE 5800 PSI","DROP","1718","5853","Barrens","10.99","7.65"
"ST MOLDED GRIP SS LANCE PSI","ST-002 MOLDED GRIP 47"" SS LANCE 5800PSI","KEEP","6822","6822","Barrens","30.99","23.07"
"ST MOLDED GRIP SS LANCE PSI","ST-002 MOLDED GRIP 36"" SS LANCE 5800PSI","DROP","6822","6821","Barrens","28.99","21.34"
"ST PLATED LANCE","ST-003 Plated Lance 60""","KEEP","070000080","070000080","MPWSR","18.15","13.61"
"ST PLATED LANCE","ST-003 Plated Lance 18""","DROP","070000080","070000026","MPWSR","5.75","4.25"
"ST PLATED LANCE","ST-003 Plated Lance 24""","DROP","070000080","070000040","MPWSR","6.25","4.50"
"ST PLATED LANCE","ST-003 Plated Lance 36""","DROP","070000080","070000055","MPWSR","8.50","6.25"
"ST PLATED LANCE","ST-003 Plated Lance 48""","DROP","070000080","070000070","MPWSR","11.07","8.40"
"ST PLATED LANCE","ST-003 Plated Lance 12""","DROP","070000080","28.0277","MPWSR","4.54","3.49"
"ST REPAIR","ST-456 3.0 REPAIR KIT","KEEP","6471","6471","Barrens","56.99","42.69"
"ST REPAIR","ST-456 3.5 REPAIR KIT","DROP","6471","6472","Barrens","56.99","42.69"
"ST REPAIR","ST-456 4.0 REPAIR KIT","DROP","6471","6486","Barrens","56.99","42.69"
"ST REPAIR","ST-456 4.5 REPAIR KIT","DROP","6471","6490","Barrens","56.99","42.69"
"ST REPAIR","ST-456 5.0 REPAIR KIT","DROP","6471","6491","Barrens","56.99","42.69"
"ST REPAIR","ST-456 5.5 REPAIR KIT","DROP","6471","6492","Barrens","56.99","42.69"
"ST REPAIR","ST-456 6.0 REPAIR KIT","DROP","6471","6498","Barrens","56.99","42.69"
"ST SEWER NOZZLE ROTATING FPT","ST49 SEWER NOZZLE ROTATING 1/4FPT 5.5","KEEP","2373","2373","Barrens","31.99","24.58"
"ST SEWER NOZZLE ROTATING FPT","ST49 SEWER NOZZLE ROTATING 1/8FPT 5.5","DROP","2373","2372","Barrens","30.99","23.09"
"ST SEWER NOZZLE ROTATING FPT","ST49 SEWER NOZZLE ROTATING 1/4FPT 8.0","DROP","2373","2374","Barrens","31.99","24.58"
"ST SS LANCE","ST-001 SS Lance 48""","KEEP","070012008","070012008","MPWSR","21.99","14.89"
"ST SS LANCE","ST-001 SS Lance 8""","DROP","070012008","070002008","MPWSR","8.99","6.49"
"ST SS LANCE","ST-001 SS Lance 12""","DROP","070012008","070003048","MPWSR","8.50","5.99"
"ST SS LANCE","ST-001 SS Lance18""","DROP","070012008","070004572","MPWSR","10.90","8.19"
"ST SS LANCE","ST-001 SS Lance 24""","DROP","070012008","070006008","MPWSR","14.99","10.50"
"ST SS LANCE","ST-001 SS Lance 36""","DROP","070012008","070009008","MPWSR","19.99","14.25"
"ST TURBO NOZZLE PSI DEG BLACK","(20)ST-457 5.0 TURBO NOZZLE 6000 PSI 212 DEG BLACK","KEEP","4567","4567","Barrens","139.99","109.38"
"ST TURBO NOZZLE PSI DEG BLACK","ST-357 5.0 TURBO NOZZLE 3600 PSI 190 DEG BLACK","DROP","4567","4305","Barrens","83.99","60.70"
"ST TURBO NOZZLE PSI DEG BROWN","ST-457 4.0 TURBO NOZZLE 6000 PSI 212 DEG BROWN","KEEP","4555","4555","Barrens","139.99","109.38"
"ST TURBO NOZZLE PSI DEG BROWN","ST-357 4.0 TURBO NOZZLE 3600 PSI 190 DEG BROWN","DROP","4555","4303","Barrens","76.99","60.70"
"ST TURBO NOZZLE PSI DEG LIGHT BLU","ST-457 5.5 TURBO NOZZLE 6000 PSI 212 DEG LIGHT BLU","KEEP","4557","4557","Barrens","139.99","109.38"
"ST TURBO NOZZLE PSI DEG LIGHT BLU","ST-357 5.5 TURBO NOZZLE 3600 PSI 190 DEG LIGHT BLU","DROP","4557","4306","Barrens","76.99","60.70"
"ST TURBO NOZZLE PSI DEG LIGHT GRE","ST-457 4.5 TURBO NOZZLE 6000 PSI 212 DEG LIGHT GRE","KEEP","4556","4556","Barrens","139.99","109.38"
"ST TURBO NOZZLE PSI DEG LIGHT GRE","ST-357 4.5 TURBO NOZZLE 3600 PSI 190 DEG LIGHT GRE","DROP","4556","4304","Barrens","76.99","60.70"
"ST TURBO NOZZLE PSI DEG RED","ST-457 6.0 TURBO NOZZLE 6000 PSI 212 DEG RED","KEEP","4558","4558","Barrens","139.99","109.38"
"ST TURBO NOZZLE PSI DEG RED","ST-357 6.0 TURBO NOZZLE 3600 PSI 190 DEG RED","DROP","4558","4307","Barrens","76.99","60.70"
"ST TURBO NOZZLE PSI DEG VIOLET","ST-457 3.5 TURBO NOZZLE 6000 PSI 212 DEG VIOLET","KEEP","5254","5254","Barrens","139.99","109.38"
"ST TURBO NOZZLE PSI DEG VIOLET","ST-357 3.5 TURBO NOZZLE 3600 PSI 190 DEG VIOLET","DROP","5254","4109","Barrens","76.99","60.70"
"ST TURBO NOZZLE PSI DEG YELLOW","ST-457 3.0 TURBO NOZZLE 6000 PSI 212 DEG YELLOW","KEEP","5253","5253","Barrens","139.99","109.38"
"ST TURBO NOZZLE PSI DEG YELLOW","ST-357 3.0 TURBO NOZZLE 3600 PSI 190 DEG YELLOW","DROP","5253","4584","Barrens","76.99","60.70"
"ST UNLOADER PSI","ST-291 UNLOADER 5070 PSI","KEEP","6647","6647","Barrens","234.99","182.91"
"ST UNLOADER PSI","(25)ST-261 UNLOADER 8GPM 3600 PSI","DROP","6647","1396","Barrens","75.99","55.41"
"ST UNLOADER PSI","ST-280 UNLOADER 8GPM 4060PSI","DROP","6647","3710","Barrens","95.99","72.64"
"ST X FPT S S SCREW COUPLER PSI","ST-40 22mm x 3/8""FPT S.S. SCREW COUPLER 5800 PSI","KEEP","6838","6838","Barrens","32.99","25.67"
"ST X FPT S S SCREW COUPLER PSI","ST-40 22mm x 1/4""FPT S.S. SCREW COUPLER 5800 PSI","DROP","6838","6836","Barrens","29.99","22.84"
"ST X FPT S S SCREW PLUG PSI","ST-41 22mm x 1/4""FPT S.S. SCREW PLUG 5800 PSI","KEEP","6841","6841","Barrens","16.99","12.22"
"ST X FPT S S SCREW PLUG PSI","ST-41 22mm x 3/8""FPT S.S. SCREW PLUG 5800 PSI","DROP","6841","6842","Barrens","16.99","11.80"
"ST X MPT S S SCREW COUPLER PSI","ST-40 22mm x 1/4""MPT S.S. SCREW COUPLER 5800 PSI","KEEP","6837","6837","Barrens","36.99","28.79"
"ST X MPT S S SCREW COUPLER PSI","ST-40 22mm x 3/8""MPT S.S. SCREW COUPLER 5800 PSI","DROP","6837","6839","Barrens","36.99","28.22"
"ST X MPT S S SCREW PLUG PSI","ST-41 22mm x 3/8""MPT S.S. SCREW PLUG 5800 PSI","KEEP","6844","6844","Barrens","15.99","11.33"
"ST X MPT S S SCREW PLUG PSI","ST-41 22mm x 1/4""MPT S.S. SCREW PLUG 5800 PSI","DROP","6844","6840","Barrens","15.99","11.03"
"STEAM NOZZLE BRASS MPT","STEAM NOZZLE BRASS 3/8 MPT, #16 .1770""","KEEP","3205","3205","Barrens","9.99","6.94"
"STEAM NOZZLE BRASS MPT","STEAM NOZZLE BRASS 3/8 MPT, #32 .116""","DROP","3205","3207","Barrens","9.99","6.94"
"STEAM NOZZLE BRASS MPT","STEAM NOZZLE BRASS 3/8 MPT, #36 .107""","DROP","3205","3209","Barrens","9.99","6.94"
"STEAM NOZZLE BRASS MPT","STEAM NOZZLE BRASS 3/8 MPT, #48 .076""","DROP","3205","3210","Barrens","9.99","6.94"
"STEAM NOZZLE BRASS MPT","STEAM NOZZLE BRASS 3/8 MPT, #50","DROP","3205","3211","Barrens","9.99","6.94"
"STEAM NOZZLE BRASS MPT","STEAM NOZZLE BRASS 3/8 MPT, #30 .129""","DROP","3205","3317","Barrens","9.99","6.94"
"STEAM NOZZLE BRASS MPT","STEAM NOZZLE BRASS 3/8 MPT, #42","DROP","3205","3318","Barrens","9.99","6.94"
"STEEL ADAPTER FPT X MPT PSI","STEEL ADAPTER 1/2 FPT X 3/8 MPT,3000PSI","KEEP","2580","2580","Barrens","6.99","4.13"
"STEEL ADAPTER FPT X MPT PSI","STEEL ADAPTER 3/8 FPT X 1/4 MPT, 4000PSI","DROP","2580","2579","Barrens","4.99","2.54"
"STEEL ADAPTER FPT X MPT PSI","STEEL ADAPTER 3/8FPT X 3/8MPT 4000 PSI","DROP","2580","4088","Barrens","4.99","2.45"
"STEEL ADAPTER FPT X MPT PSI","STEEL ADAPTER 1/4 FPT X 1/8 MPT, 5000PSI","DROP","2580","4521","Barrens","3.99","1.95"
"STEEL ALLEN HEAD PLUG MPT PSI","STEEL ALLEN HEAD PLUG 1/2 MPT, 3000 PSI","KEEP","3354","3354","Barrens","2.99","0.81"
"STEEL ALLEN HEAD PLUG MPT PSI","STEEL ALLEN HEAD PLUG 1/4 MPT, 5000 PSI","DROP","3354","3352","Barrens","2.99","0.43"
"STEEL ALLEN HEAD PLUG MPT PSI","STEEL ALLEN HEAD PLUG 3/8 MPT, 4000 PSI","DROP","3354","3353","Barrens","2.99","0.63"
"STEEL BRANCH TEE FPTX FPTX MPT PSI","STEEL BRANCH TEE 1/2FPTx1/2FPTx1/2MPT 3000 PSI","KEEP","2573","2573","Barrens","12.99","9.11"
"STEEL BRANCH TEE FPTX FPTX MPT PSI","STEEL BRANCH TEE 3/8FPTx3/8FPTx3/8MPT 4000 PSI","DROP","2573","2572","Barrens","11.99","8.91"
"STEEL BRANCH TEE FPTX FPTX MPT PSI","STEEL BRANCH TEE 1/4FPTx1/4FPTx1/4MPT 5000 PSI","DROP","2573","3433","Barrens","6.99","4.14"
"STEEL BUSHING MPT X FPT PSI","STEEL BUSHING 3/4 MPT X 1/2 FPT 2000PSI","KEEP","4375","4375","Barrens","5.99","3.52"
"STEEL BUSHING MPT X FPT PSI","STEEL BUSHING 3/8 MPT X 1/4 FPT, 4000PSI","DROP","4375","2576","Barrens","4.99","2.44"
"STEEL BUSHING MPT X FPT PSI","STEEL BUSHING 1/2 MPT X 1/4 FPT,3000PSI","DROP","4375","2577","Barrens","3.99","1.23"
"STEEL BUSHING MPT X FPT PSI","(200)STEEL BUSHING 1/2 MPT X 3/8 FPT,3000PSI","DROP","4375","2578","Barrens","4.99","2.00"
"STEEL BUSHING MPT X FPT PSI","STEEL BUSHING 1/4 MPT X 1/8 FPT, 5000PSI","DROP","4375","5842","Barrens","3.99","1.80"
"STEEL CROSS FPT PSI","STEEL CROSS 3/4"" FPT 2000 PSI","KEEP","3821","3821","Barrens","18.99","14.04"
"STEEL CROSS FPT PSI","STEEL CROSS 3/8"" FPT, 4000 PSI","DROP","3821","3362","Barrens","17.99","13.19"
"STEEL CROSS FPT PSI","STEEL CROSS 1/2"" FPT, 3000 PSI","DROP","3821","3363","Barrens","16.99","11.53"
"STEEL CROSS FPT PSI","STEEL CROSS 1/4"" FPT, 5000 PSI","DROP","3821","3703","Barrens","12.99","9.46"
"STEEL DEG ELBOW FPT PSI","STEEL 45 DEG ELBOW 1/2"" FPT 3000 PSI","KEEP","5037","5037","Barrens","14.99","10.26"
"STEEL DEG ELBOW FPT PSI","STEEL 45 DEG ELBOW 3/8"" FPT 4000 PSI","DROP","5037","5030","Barrens","6.99","4.92"
"STEEL DEG ELBOW FPT PSI","STEEL 45 DEG. ELBOW 1/4"" FPT 5000 PSI","DROP","5037","5031","Barrens","6.99","4.27"
"STEEL ELBOW FPT PSI","STEEL ELBOW 1/2 FPT, 3000 PSI","KEEP","2591","2591","Barrens","6.99","4.10"
"STEEL ELBOW FPT PSI","STEEL ELBOW 3/8 FPT, 4000 PSI","DROP","2591","2590","Barrens","5.99","3.61"
"STEEL ELBOW FPT PSI","STEEL ELBOW 1/4 FPT, 5000 PSI","DROP","2591","3349","Barrens","5.99","3.27"
"STEEL ELBOW FPT X FPT PSI","STEEL ELBOW 3/8 FPT X 1/4 FPT, 4000 PSI","KEEP","3350","3350","Barrens","8.99","5.48"
"STEEL ELBOW FPT X FPT PSI","STEEL ELBOW 1/2 FPT X 3/8 FPT, 3000 PSI","DROP","3350","2592","Barrens","6.99","4.55"
"STEEL HEX COUPLER","1/2 Steel Hex Coupler","KEEP","MPWSR-1-2-STEEL-HEX-COUPLER","MPWSR-1-2-STEEL-HEX-COUPLER","MPWSR","6.00","4.23"
"STEEL HEX COUPLER","3/8 Steel Hex Coupler","DROP","MPWSR-1-2-STEEL-HEX-COUPLER","500066","MPWSR","4.99","2.21"
"STEEL HEX COUPLER","1/4 Steel Hex Coupler","DROP","MPWSR-1-2-STEEL-HEX-COUPLER","MPWSR-1-4-STEEL-HEX-COUPLER","MPWSR","2.90","2.02"
"STEEL HEX COUPLER FPT PSI","(300)STEEL HEX COUPLER 3/8 FPT, 4000 PSI","KEEP","2582","2582","Barrens","4.99","2.96"
"STEEL HEX COUPLER FPT PSI","STEEL HEX COUPLER 1/4 FPT, 5000 PSI","DROP","2582","2581","Barrens","4.99","2.52"
"STEEL HEX COUPLER FPT PSI","STEEL HEX COUPLER 1/2 FPT, 3000 PSI","DROP","2582","2584","Barrens","4.99","2.90"
"STEEL HEX COUPLER FPTX FPT PSI","STEEL HEX COUPLER 1/2FPTx3/8FPT 3000PSI","KEEP","2585","2585","Barrens","6.99","4.19"
"STEEL HEX COUPLER FPTX FPT PSI","STEEL HEX COUPLER 3/8FPTx1/4FPT 4000PSI","DROP","2585","2583","Barrens","5.99","3.29"
"STEEL HEX HEAD PLUG MPT PSI","STEEL HEX HEAD PLUG 3/4"" MPT, 2000 PSI","KEEP","2080","2080","Barrens","4.99","2.07"
"STEEL HEX HEAD PLUG MPT PSI","STEEL HEX HEAD PLUG 3/8 MPT, 4000 PSI","DROP","2080","2574","Barrens","2.99","0.76"
"STEEL HEX HEAD PLUG MPT PSI","STEEL HEX HEAD PLUG 1/2 MPT, 3000 PSI","DROP","2080","2575","Barrens","2.99","0.86"
"STEEL HEX HEAD PLUG MPT PSI","STEEL HEX HEAD PLUG 1/4 MPT, 5000 PSI","DROP","2080","3351","Barrens","2.99","0.42"
"STEEL HEX NIPPLE","1/2 Steel Hex Nipple","KEEP","54048","54048","MPWSR","4.20","2.94"
"STEEL HEX NIPPLE","1/4 Steel Hex Nipple","DROP","54048","54044","MPWSR","2.60","1.83"
"STEEL HEX NIPPLE","3/8 Steel Hex Nipple","DROP","54048","54046","MPWSR","3.99","2.25"
"STEEL HEX NIPPLE MPT PSI","STEEL HEX NIPPLE 1/2 MPT, 3000 PSI","KEEP","2588","2588","Barrens","4.99","2.38"
"STEEL HEX NIPPLE MPT PSI","STEEL HEX NIPPLE 1/4 MPT, 5000 PSI","DROP","2588","2510","Barrens","3.99","1.31"
"STEEL HEX NIPPLE MPT PSI","STEEL HEX NIPPLE 3/8 MPT, 4000 PSI","DROP","2588","2586","Barrens","4.99","2.08"
"STEEL HEX NIPPLE MPT X MPT PSI","STEEL HEX NIPPLE 1/2MPT X 3/8MPT, 3000PSI","KEEP","2589","2589","Barrens","4.99","2.38"
"STEEL HEX NIPPLE MPT X MPT PSI","STEEL HEX NIPPLE 3/8MPT X 1/4MPT, 4000PSI","DROP","2589","2587","Barrens","4.99","2.14"
"STEEL HEX NIPPLE MPT X MPT PSI","STEEL HEX NIPPLE 1/2MPT X 1/4MPT, 3000PSI","DROP","2589","3247","Barrens","4.99","2.33"
"STEEL MALE ELBOW MPT X MPT PSI","STEEL MALE ELBOW 1/2MPT X 1/2MPT 3000PSI","KEEP","4138","4138","Barrens","6.99","4.80"
"STEEL MALE ELBOW MPT X MPT PSI","STEEL MALE ELBOW 1/2MPT X 3/8MPT 3000PSI","DROP","4138","4334","Barrens","5.99","3.48"
"STEEL MALE ELBOW MPT X MPT PSI","STEEL MALE ELBOW 3/8MPT X 3/8MPT 4000PSI","DROP","4138","4335","Barrens","6.99","4.61"
"STEEL MALE ELBOW MPT X MPT PSI","STEEL MALE ELBOW 3/8MPT X 1/4MPT 4000PSI","DROP","4138","4336","Barrens","6.99","4.13"
"STEEL STREET ELBOW MPTX FPT PSI","(150)STEEL STREET ELBOW 3/8MPTx3/8FPT 4000PSI","KEEP","2593","2593","Barrens","8.99","5.45"
"STEEL STREET ELBOW MPTX FPT PSI","STEEL STREET ELBOW 3/8MPTx1/2FPT 3000PSI","DROP","2593","2594","Barrens","8.99","5.12"
"STEEL STREET ELBOW MPTX FPT PSI","(50)STEEL STREET ELBOW 1/2MPTx1/2FPT 3000PSI","DROP","2593","2595","Barrens","6.99","4.85"
"STEEL STREET ELBOW MPTX FPT PSI","STEEL STREET ELBOW 1/2MPTx3/8FPT 3000PSI","DROP","2593","2596","Barrens","5.99","3.46"
"STEEL STREET ELBOW MPTX FPT PSI","STEEL STREET ELBOW 1/4MPTx1/4FPT 5000PSI","DROP","2593","3355","Barrens","5.99","3.85"
"STEEL STREET ELBOW MPTX FPT PSI","STEEL STREET ELBOW 1/4MPTx3/8FPT 4000PSI","DROP","2593","3356","Barrens","5.99","3.91"
"STEEL STREET ELBOW MPTX FPT PSI","STEEL STREET ELBOW 3/8MPTx1/4FPT 4000PSI","DROP","2593","3357","Barrens","6.99","4.32"
"STEEL STREET ELBOW PSI","STEEL 45 STREET ELBOW 3/4"", 2000 PSI","KEEP","5274","5274","Barrens","14.99","10.00"
"STEEL STREET ELBOW PSI","STEEL 45 STREET ELBOW 1/4"", 5000 PSI","DROP","5274","3359","Barrens","6.99","4.22"
"STEEL STREET ELBOW PSI","(100)STEEL 45 STREET ELBOW 3/8"", 4000 PSI","DROP","5274","3360","Barrens","6.99","4.24"
"STEEL STREET ELBOW PSI","(70)STEEL 45 STREET ELBOW 1/2"", 3000 PSI","DROP","5274","3361","Barrens","8.99","5.66"
"STEEL STREET ELBOW PSI","Steel 45 Street Elbow 3/8"", 5000 PSI","DROP","5274","55036","MPWSR","6.10","3.97"
"STEEL STREET TEE FPTX MPTX FPT PSI","STEEL STREET TEE 1/2FPTx1/2MPTx1/2FPT 3000 PSI","KEEP","2569","2569","Barrens","11.99","8.17"
"STEEL STREET TEE FPTX MPTX FPT PSI","(70)STEEL STREET TEE 3/8FPTx3/8MPTx3/8FPT 4000 PSI","DROP","2569","2568","Barrens","9.99","6.97"
"STEEL STREET TEE FPTX MPTX FPT PSI","STEEL STREET TEE 1/4FPTx1/4MPTx1/4FPT 5000 PSI","DROP","2569","3434","Barrens","6.99","4.52"
"STEEL TEE FPTX FPTX FPT PSI","STEEL TEE 1/2FPTx1/2FPTx1/2FPT 3000PSI","KEEP","2571","2571","Barrens","12.99","9.05"
